date,game_id,week,season,home,away,p_home,p_elo,model,result,selected,model_spread,model_total,cal,pick_side,pick_team,pick_prob
2025-08-31,401754522,1,2025,Miami,Notre Dame,0.3318358937258443,0.2855531278849471,v1-backfill,3.0,,,,,,,
2025-09-02,401754523,1,2025,North Carolina,TCU,0.3451880055451939,0.3117776480397437,v1-backfill,-34.0,,,,,,,
2025-09-05,401754528,2,2025,Louisville,James Madison,0.8115209480327769,0.6388242624088918,v1-backfill,14.0,,,,,,,
2025-09-05,401752826,2,2025,Maryland,Northern Illinois,0.7485286611324248,0.427827364819054,v1-backfill,11.0,,,,,,,
2025-09-06,401752693,2,2025,Texas,San José State,0.9522833117945158,0.8935563319190969,v1-backfill,31.0,,,,,,,
2025-09-06,401752811,2,2025,Penn State,Florida International,0.9757489518143656,0.9331505047749038,v1-backfill,34.0,,,,,,,
2025-09-06,401752812,2,2025,Indiana,Kennesaw State,0.9834342032242116,0.9567999092525732,v1-backfill,47.0,,,,,,,
2025-09-06,401752822,2,2025,Iowa State,Iowa,0.6206033613722903,0.5943816742820446,v1-backfill,3.0,,,,,,,
2025-09-06,401752825,2,2025,Duke,Illinois,0.4946329597004448,0.507504839650875,v1-backfill,-26.0,,,,,,,
2025-09-06,401754524,2,2025,NC State,Virginia,0.5895523164726921,0.6155217488791802,v1-backfill,4.0,,,,,,,
2025-09-06,401754525,2,2025,SMU,Baylor,0.7455149863786692,0.757078857344898,v1-backfill,-3.0,,,,,,,
2025-09-06,401754529,2,2025,Pittsburgh,Central Michigan,0.932221428824493,0.7648619421934354,v1-backfill,28.0,,,,,,,
2025-09-06,401754618,2,2025,Syracuse,UConn,0.7601569368800198,0.614137451321062,v1-backfill,7.0,,,,,,,
2025-09-06,401756885,2,2025,Texas Tech,Kent State,0.9863483636612193,0.9307994089006936,v1-backfill,48.0,,,,,,,
2025-09-06,401757227,2,2025,Jacksonville State,Liberty,0.6692573521467876,0.544284725097955,v1-backfill,10.0,,,,,,,
2025-09-06,401752694,2,2025,Texas A&M,Utah State,0.931104629938416,0.8099473242687518,v1-backfill,22.0,,,,,,,
2025-09-06,401752686,2,2025,Kentucky,Ole Miss,0.1508648883176256,0.1894513743456264,v1-backfill,-7.0,,,,,,,
2025-09-06,401752689,2,2025,Missouri,Kansas,0.7265088314742024,0.6460715666422259,v1-backfill,11.0,,,,,,,
2025-09-06,401752818,2,2025,Rutgers,Miami (OH),0.816955016394889,0.5874486439646267,v1-backfill,28.0,,,,,,,
2025-09-06,401752824,2,2025,Oregon,Oklahoma State,0.9515430569832356,0.9258365747990496,v1-backfill,66.0,,,,,,,
2025-09-06,401752937,2,2025,Oregon State,Fresno State,0.6205331787843893,0.3789066603234453,v1-backfill,-9.0,,,,,,,
2025-09-06,401754637,2,2025,Clemson,Troy,0.864893125473241,0.7461524109181443,v1-backfill,11.0,,,,,,,
2025-09-06,401756880,2,2025,Cincinnati,Bowling Green,0.7151792377813616,0.4650915680343956,v1-backfill,14.0,,,,,,,
2025-09-06,401756881,2,2025,Colorado,Delaware,0.9198172683163496,0.6861500132829422,v1-backfill,24.0,,,,,,,
2025-09-06,401761603,2,2025,UTSA,Texas State,0.5054814873055022,0.4911931929769382,v1-backfill,-7.0,,,,,,,
2025-09-06,401762458,2,2025,Navy,UAB,0.8358522770545352,0.8380155085472889,v1-backfill,14.0,,,,,,,
2025-09-06,401762461,2,2025,Western Michigan,North Texas,0.3564518442303961,0.3906182733859942,v1-backfill,-3.0,,,,,,,
2025-09-06,401752820,2,2025,Wisconsin,Middle Tennessee,0.961391927945765,0.8988804401809174,v1-backfill,32.0,,,,,,,
2025-09-06,401756883,2,2025,Ohio,West Virginia,0.480156020566662,0.687149781229352,v1-backfill,7.0,,,,,,,
2025-09-06,401752684,2,2025,Florida,South Florida,0.8944833999449727,0.7505708346386182,v1-backfill,-2.0,,,,,,,
2025-09-06,401752682,2,2025,Arkansas,Arkansas State,0.8511486674653316,0.5975295905211405,v1-backfill,42.0,,,,,,,
2025-09-06,401757228,2,2025,Marshall,Missouri State,0.9126217292643732,0.8687448673622747,v1-backfill,-1.0,,,,,,,
2025-09-06,401754527,2,2025,Charlotte,North Carolina,0.2268885602562008,0.415540728575377,v1-backfill,-17.0,,,,,,,
2025-09-06,401756882,2,2025,Kansas State,Army,0.7820372599841863,0.6188254586590752,v1-backfill,-3.0,,,,,,,
2025-09-06,401756884,2,2025,Rice,Houston,0.3322184063448723,0.5167744378876759,v1-backfill,-26.0,,,,,,,
2025-09-06,401757232,2,2025,Toledo,Western Kentucky,0.4403951424623706,0.3619458673448137,v1-backfill,24.0,,,,,,,
2025-09-06,401761598,2,2025,Georgia State,Memphis,0.1465104196279764,0.1302679882727637,v1-backfill,-22.0,,,,,,,
2025-09-06,401761601,2,2025,South Alabama,Tulane,0.4938721457137879,0.5073294669183013,v1-backfill,-2.0,,,,,,,
2025-09-06,401752683,2,2025,Auburn,Ball State,0.9675490181273292,0.8806140746754169,v1-backfill,39.0,,,,,,,
2025-09-06,401752687,2,2025,LSU,Louisiana Tech,0.9405481662827808,0.8994909044374008,v1-backfill,16.0,,,,,,,
2025-09-06,401752688,2,2025,Mississippi State,Arizona State,0.2455902100722702,0.1758087029089736,v1-backfill,4.0,,,,,,,
2025-09-06,401752690,2,2025,Oklahoma,Michigan,0.4482392020217628,0.3484403058451183,v1-backfill,11.0,,,,,,,
2025-09-06,401752695,2,2025,Virginia Tech,Vanderbilt,0.5251047111641002,0.507616840777349,v1-backfill,-24.0,,,,,,,
2025-09-06,401752810,2,2025,Nebraska,Akron,0.9401503101486134,0.8597525628786299,v1-backfill,68.0,,,,,,,
2025-09-06,401752814,2,2025,USC,Georgia Southern,0.9473270738201948,0.7894220790909419,v1-backfill,39.0,,,,,,,
2025-09-06,401752816,2,2025,Michigan State,Boston College,0.2911379148338845,0.4222089798274127,v1-backfill,2.0,,,,,,,
2025-09-06,401752681,2,2025,Alabama,UL Monroe,0.9426034553170728,0.8450364632595757,v1-backfill,73.0,,,,,,,
2025-09-07,401752823,2,2025,UNLV,UCLA,0.5977066660717332,0.83694331418058,v1-backfill,7.0,,,,,,,
2025-09-07,401757229,2,2025,New Mexico State,Tulsa,0.6758255801425391,0.6745627153074056,v1-backfill,7.0,,,,,,,
2025-09-07,401752948,2,2025,Washington State,San Diego State,0.8143200099864865,0.7557363172393754,v1-backfill,23.0,,,,,,,
2025-09-07,401754526,2,2025,BYU,Stanford,0.9205975102643876,0.9115822048832344,v1-backfill,24.0,,,,,,,
2025-09-07,401757230,2,2025,Hawai'i,Sam Houston,0.4326987088880262,0.432616933755217,v1-backfill,17.0,,,,,,,
2025-09-11,401754531,3,2025,Wake Forest,NC State,0.4156920718076078,0.4487912565248806,v1-backfill,-10.0,,,,,,,
2025-09-12,401756893,3,2025,Houston,Colorado,0.4432599488872835,0.4649203448063752,v1-backfill,16.0,,,,,,,
2025-09-13,401756888,3,2025,Arizona,Kansas State,0.5391340063475718,0.4798451523577406,v1-backfill,6.0,,,,,,,
2025-09-13,401752837,3,2025,UCLA,New Mexico,0.8230249443096483,0.6019106649695679,v1-backfill,-25.0,,,,,,,
2025-09-13,401752696,3,2025,Alabama,Wisconsin,0.8215876228718906,0.713716751777698,v1-backfill,24.0,,,,,,,
2025-09-13,401752703,3,2025,Temple,Oklahoma,0.1381661701488414,0.2616939882423506,v1-backfill,-39.0,,,,,,,
2025-09-13,401752831,3,2025,Northwestern,Oregon,0.0698934463579182,0.130762515598745,v1-backfill,-20.0,,,,,,,
2025-09-13,401752839,3,2025,Michigan,Central Michigan,0.96594712212608,0.9157215622120636,v1-backfill,60.0,,,,,,,
2025-09-13,401754623,3,2025,Georgia Tech,Clemson,0.5688427794422292,0.4672103455990652,v1-backfill,3.0,,,,,,,
2025-09-13,401761608,3,2025,Troy,Memphis,0.3753925706133068,0.2726557703388702,v1-backfill,-21.0,,,,,,,
2025-09-13,401762817,3,2025,Kent State,Buffalo,0.0915286596515933,0.145439558618203,v1-backfill,-3.0,,,,,,,
2025-09-13,401752697,3,2025,Auburn,South Alabama,0.8410378123530784,0.6191925427632274,v1-backfill,16.0,,,,,,,
2025-09-13,401752702,3,2025,Missouri,Louisiana,0.9372124290658989,0.7986877931880514,v1-backfill,42.0,,,,,,,
2025-09-13,401757168,3,2025,Delaware,UConn,0.2654105705611622,0.390385461559869,v1-backfill,3.0,,,,,,,
2025-09-13,401752705,3,2025,Tennessee,Georgia,0.5977508159552882,0.4393767163748872,v1-backfill,-3.0,,,,,,,
2025-09-13,401752832,3,2025,Purdue,USC,0.1163844502381993,0.258126461783447,v1-backfill,-16.0,,,,,,,
2025-09-13,401752938,3,2025,Texas Tech,Oregon State,0.8833151385663434,0.8437067983303306,v1-backfill,31.0,,,,,,,
2025-09-13,401752949,3,2025,North Texas,Washington State,0.3318943448690387,0.468002186374905,v1-backfill,49.0,,,,,,,
2025-09-13,401754615,3,2025,Missouri State,SMU,0.0487869577969007,0.1906396411168029,v1-backfill,-18.0,,,,,,,
2025-09-13,401754638,3,2025,West Virginia,Pittsburgh,0.470080769066556,0.5494075216510421,v1-backfill,7.0,,,,,,,
2025-09-13,401756890,3,2025,Arkansas State,Iowa State,0.1030073893718607,0.2418185377669054,v1-backfill,-8.0,,,,,,,
2025-09-13,401752706,3,2025,Texas,UTEP,0.9783479551844836,0.9460590139364228,v1-backfill,17.0,,,,,,,
2025-09-13,401754535,3,2025,Miami,South Florida,0.8712439856515626,0.7123792981306406,v1-backfill,37.0,,,,,,,
2025-09-13,401757256,3,2025,Bowling Green,Liberty,0.5931232447599517,0.4656297216019316,v1-backfill,10.0,,,,,,,
2025-09-13,401757258,3,2025,Nevada,Middle Tennessee,0.7821872963545342,0.7187146783873498,v1-backfill,-1.0,,,,,,,
2025-09-13,401757233,3,2025,Florida International,Florida Atlantic,0.5590727295065535,0.6255977366595262,v1-backfill,10.0,,,,,,,
2025-09-13,401752700,3,2025,Ole Miss,Arkansas,0.7586408073970299,0.7536580824451569,v1-backfill,6.0,,,,,,,
2025-09-13,401752827,3,2025,Ohio State,Ohio,0.9570824268246216,0.880240254867549,v1-backfill,28.0,,,,,,,
2025-09-13,401752829,3,2025,Illinois,Western Michigan,0.9628081827626884,0.9294458790696736,v1-backfill,38.0,,,,,,,
2025-09-13,401754536,3,2025,Virginia Tech,Old Dominion,0.671992343326552,0.4745453435299359,v1-backfill,-19.0,,,,,,,
2025-09-13,401757234,3,2025,Georgia Southern,Jacksonville State,0.3163548807325448,0.3375551472317724,v1-backfill,7.0,,,,,,,
2025-09-13,401761607,3,2025,Southern Miss,App State,0.2469503818455936,0.2163679145968111,v1-backfill,16.0,,,,,,,
2025-09-13,401752698,3,2025,Kentucky,Eastern Michigan,0.938494414942058,0.8087643921869052,v1-backfill,25.0,,,,,,,
2025-09-13,401752699,3,2025,LSU,Florida,0.5455217530157791,0.6703954552864513,v1-backfill,10.0,,,,,,,
2025-09-13,401752707,3,2025,Notre Dame,Texas A&M,0.7457032185526363,0.7659861690736647,v1-backfill,-1.0,,,,,,,
2025-09-13,401752830,3,2025,Iowa,Massachusetts,0.9763215598658656,0.9497618644276954,v1-backfill,40.0,,,,,,,
2025-09-13,401757257,3,2025,Louisiana Tech,New Mexico State,0.665155112148411,0.5919567256983561,v1-backfill,35.0,,,,,,,
2025-09-13,401761604,3,2025,Coastal Carolina,East Carolina,0.2541081680233089,0.4254596521158332,v1-backfill,-38.0,,,,,,,
2025-09-13,401752704,3,2025,South Carolina,Vanderbilt,0.6650368947054062,0.719405000275551,v1-backfill,-24.0,,,,,,,
2025-09-14,401754534,3,2025,Tulane,Duke,0.5058018865877275,0.645109236041687,v1-backfill,7.0,,,,,,,
2025-09-14,401756895,3,2025,Wyoming,Utah,0.1304892028178526,0.35994945988886,v1-backfill,-25.0,,,,,,,
2025-09-14,401762465,3,2025,Tulsa,Navy,0.1115919583126033,0.1059163011451463,v1-backfill,-19.0,,,,,,,
2025-09-14,401762463,3,2025,UAB,Akron,0.7952738478359197,0.7211482562727404,v1-backfill,3.0,,,,,,,
2025-09-14,401760368,3,2025,Utah State,Air Force,0.3775832647360898,0.4502563725198951,v1-backfill,19.0,,,,,,,
2025-09-14,401752840,3,2025,California,Minnesota,0.3300672549703908,0.4276078322054817,v1-backfill,13.0,,,,,,,
2025-09-14,401754533,3,2025,Stanford,Boston College,0.1972594909786707,0.2702926912466343,v1-backfill,10.0,,,,,,,
2025-09-14,401756889,3,2025,Arizona State,Texas State,0.7937922785098572,0.6383368884571188,v1-backfill,19.0,,,,,,,
2025-09-18,401762468,4,2025,Charlotte,Rice,0.4310128136580611,0.4567865601490906,v1-backfill,-11.0,,,,,,,
2025-09-19,401756900,4,2025,Oklahoma State,Tulsa,0.8521216001215726,0.8014559595575016,v1-backfill,-7.0,,,,,,,
2025-09-20,401752844,4,2025,Rutgers,Iowa,0.5747091516763465,0.5345223337334769,v1-backfill,-10.0,,,,,,,
2025-09-20,401752708,4,2025,Memphis,Arkansas,0.3566548820883218,0.7108523794930173,v1-backfill,1.0,,,,,,,
2025-09-20,401752845,4,2025,Wisconsin,Maryland,0.6176491069288915,0.5520782382534757,v1-backfill,-17.0,,,,,,,
2025-09-20,401754537,4,2025,Clemson,Syracuse,0.5787574829375683,0.582729629362961,v1-backfill,-13.0,,,,,,,
2025-09-20,401754636,4,2025,TCU,SMU,0.60660250806788,0.574869597427901,v1-backfill,11.0,,,,,,,
2025-09-20,401754642,4,2025,Louisville,Bowling Green,0.924940231426178,0.8198507679272843,v1-backfill,23.0,,,,,,,
2025-09-20,401756901,4,2025,Utah,Texas Tech,0.583695675066302,0.6094564408932525,v1-backfill,-24.0,,,,,,,
2025-09-20,401760376,4,2025,Miami (OH),UNLV,0.4034123078280453,0.2899326125850688,v1-backfill,-3.0,,,,,,,
2025-09-20,401762469,4,2025,Army,North Texas,0.5699267484213457,0.6408187815190773,v1-backfill,-7.0,,,,,,,
2025-09-20,401752715,4,2025,Tennessee,UAB,0.9766309819710576,0.898024661707239,v1-backfill,32.0,,,,,,,
2025-09-20,401752841,4,2025,Oregon,Oregon State,0.973851414174762,0.9649236407505636,v1-backfill,34.0,,,,,,,
2025-09-20,401752711,4,2025,Ole Miss,Tulane,0.9110606039259148,0.763951634471526,v1-backfill,35.0,,,,,,,
2025-09-20,401752714,4,2025,Oklahoma,Auburn,0.6042582473338465,0.6413679465882729,v1-backfill,7.0,,,,,,,
2025-09-20,401752846,4,2025,Nebraska,Michigan,0.5249274413595174,0.427758628539297,v1-backfill,-3.0,,,,,,,
2025-09-20,401752848,4,2025,Notre Dame,Purdue,0.9499491121654232,0.9239755825685796,v1-backfill,26.0,,,,,,,
2025-09-20,401754541,4,2025,Florida State,Kent State,0.986761237283003,0.92413690246419,v1-backfill,56.0,,,,,,,
2025-09-20,401754640,4,2025,UCF,North Carolina,0.7601293843920538,0.5668834924058095,v1-backfill,25.0,,,,,,,
2025-09-20,401757169,4,2025,UConn,Ball State,0.889946819404429,0.813781594618677,v1-backfill,6.0,,,,,,,
2025-09-20,401757262,4,2025,Liberty,James Madison,0.3260658799259214,0.3976634170056,v1-backfill,-18.0,,,,,,,
2025-09-20,401761610,4,2025,Eastern Michigan,Louisiana,0.3445713203846776,0.2221147400579274,v1-backfill,3.0,,,,,,,
2025-09-20,401761613,4,2025,Buffalo,Troy,0.6118636236818208,0.6505740995378906,v1-backfill,-4.0,,,,,,,
2025-09-20,401762820,4,2025,Western Michigan,Toledo,0.1800771370582682,0.2781765621400257,v1-backfill,1.0,,,,,,,
2025-09-20,401754538,4,2025,Duke,NC State,0.5453508498734314,0.4867848543904601,v1-backfill,12.0,,,,,,,
2025-09-20,401752712,4,2025,Mississippi State,Northern Illinois,0.854643054872355,0.5548347207299729,v1-backfill,28.0,,,,,,,
2025-09-20,401754542,4,2025,Georgia Tech,Temple,0.9456968334511002,0.8481973535396299,v1-backfill,21.0,,,,,,,
2025-09-20,401756899,4,2025,Kansas,West Virginia,0.6574339209231457,0.6281642661501522,v1-backfill,31.0,,,,,,,
2025-09-20,401757259,4,2025,Florida International,Delaware,0.6254987962135614,0.5380041752029733,v1-backfill,-22.0,,,,,,,
2025-09-20,401757261,4,2025,Kennesaw State,Arkansas State,0.3748576473883618,0.302440336756597,v1-backfill,7.0,,,,,,,
2025-09-20,401752713,4,2025,Missouri,South Carolina,0.7904832477073294,0.6977407092681343,v1-backfill,9.0,,,,,,,
2025-09-20,401757264,4,2025,Middle Tennessee,Marshall,0.1709465021498382,0.1072300513095577,v1-backfill,-14.0,,,,,,,
2025-09-20,401757268,4,2025,Western Kentucky,Nevada,0.8025907999688486,0.8021965321818878,v1-backfill,15.0,,,,,,,
2025-09-20,401760372,4,2025,Air Force,Boise State,0.3911131508940492,0.2837174198814919,v1-backfill,-12.0,,,,,,,
2025-09-20,401761611,4,2025,South Alabama,Coastal Carolina,0.8685813385783384,0.754534200368589,v1-backfill,-18.0,,,,,,,
2025-09-20,401752709,4,2025,Miami,Florida,0.718157067488568,0.687242461426009,v1-backfill,19.0,,,,,,,
2025-09-20,401752716,4,2025,Vanderbilt,Georgia State,0.9658785227573042,0.9041072672943292,v1-backfill,49.0,,,,,,,
2025-09-20,401752842,4,2025,Washington State,Washington,0.2092131750639144,0.3047727760278898,v1-backfill,-35.0,,,,,,,
2025-09-20,401752843,4,2025,Indiana,Illinois,0.7340536896262315,0.5431685175644261,v1-backfill,53.0,,,,,,,
2025-09-20,401754539,4,2025,Virginia,Stanford,0.7973985702133773,0.7271997582161208,v1-backfill,28.0,,,,,,,
2025-09-20,401756896,4,2025,Baylor,Arizona State,0.5108122049264578,0.4171514101182114,v1-backfill,-3.0,,,,,,,
2025-09-20,401756898,4,2025,East Carolina,BYU,0.2377426203633023,0.3623332433828947,v1-backfill,-21.0,,,,,,,
2025-09-20,401757263,4,2025,Louisiana Tech,Southern Miss,0.7901238984596902,0.7146001233294608,v1-backfill,10.0,,,,,,,
2025-09-21,401752723,4,2025,Texas,Sam Houston,0.968524670271548,0.9346856998431996,v1-backfill,55.0,,,,,,,
2025-09-21,401757267,4,2025,UTEP,UL Monroe,0.6291654403922566,0.5170691644868517,v1-backfill,-6.0,,,,,,,
2025-09-21,401760373,4,2025,Colorado State,UTSA,0.3748962390561448,0.4676756462759391,v1-backfill,-1.0,,,,,,,
2025-09-21,401756897,4,2025,Colorado,Wyoming,0.8739499255481268,0.7006879617465881,v1-backfill,17.0,,,,,,,
2025-09-21,401754540,4,2025,San Diego State,California,0.1727176436926803,0.197837849084375,v1-backfill,34.0,,,,,,,
2025-09-21,401752847,4,2025,USC,Michigan State,0.8485127481279608,0.77823810678634,v1-backfill,14.0,,,,,,,
2025-09-21,401760374,4,2025,Hawai'i,Fresno State,0.2885289137903417,0.3926907026296708,v1-backfill,-2.0,,,,,,,
2025-09-25,401762471,5,2025,East Carolina,Army,0.5443248114504602,0.4952501512290113,v1-backfill,22.0,,,,,,,
2025-09-26,401754543,5,2025,Virginia,Florida State,0.4287197131357061,0.5432957325906299,v1-backfill,8.0,,,,,,,
2025-09-27,401756902,5,2025,Arizona State,TCU,0.5183581825321897,0.5676524259269533,v1-backfill,3.0,,,,,,,
2025-09-27,401752939,5,2025,Oregon State,Houston,0.277264032347557,0.2482711226447153,v1-backfill,-3.0,,,,,,,
2025-09-27,401752717,5,2025,Arkansas,Notre Dame,0.3700581271180434,0.2996684779402256,v1-backfill,-43.0,,,,,,,
2025-09-27,401752849,5,2025,Minnesota,Rutgers,0.5910338273047079,0.6234878085801877,v1-backfill,3.0,,,,,,,
2025-09-27,401752850,5,2025,Illinois,USC,0.4199401663494159,0.4989017761172471,v1-backfill,2.0,,,,,,,
2025-09-27,401754545,5,2025,Syracuse,Duke,0.6891183948338172,0.7118371926926258,v1-backfill,-35.0,,,,,,,
2025-09-27,401754546,5,2025,Wake Forest,Georgia Tech,0.2448554657191946,0.2631360477172129,v1-backfill,-1.0,,,,,,,
2025-09-27,401754547,5,2025,Pittsburgh,Louisville,0.3416357202118678,0.2402010766004057,v1-backfill,-7.0,,,,,,,
2025-09-27,401756905,5,2025,Kansas,Cincinnati,0.6718222305310264,0.7341926103939467,v1-backfill,-3.0,,,,,,,
2025-09-27,401756906,5,2025,Kansas State,UCF,0.4289660330378734,0.5614261041717014,v1-backfill,14.0,,,,,,,
2025-09-27,401761617,5,2025,North Texas,South Alabama,0.7795568825428713,0.7956541363978206,v1-backfill,14.0,,,,,,,
2025-09-27,401762825,5,2025,Ohio,Bowling Green,0.7617137749389589,0.7782958482628952,v1-backfill,15.0,,,,,,,
2025-09-27,401752725,5,2025,Vanderbilt,Utah State,0.9272035254079029,0.8096839736762786,v1-backfill,20.0,,,,,,,
2025-09-27,401762826,5,2025,Central Michigan,Eastern Michigan,0.5869609306833742,0.660821856822075,v1-backfill,11.0,,,,,,,
2025-09-27,401761614,5,2025,James Madison,Georgia Southern,0.7791621258188124,0.7314536865817649,v1-backfill,25.0,,,,,,,
2025-09-27,401761616,5,2025,UL Monroe,Arkansas State,0.5346771360012095,0.5849971403521658,v1-backfill,12.0,,,,,,,
2025-09-27,401752719,5,2025,Ole Miss,LSU,0.7660243941867334,0.6447943724020847,v1-backfill,5.0,,,,,,,
2025-09-27,401752724,5,2025,Texas A&M,Auburn,0.6739092327531122,0.6802240975307963,v1-backfill,6.0,,,,,,,
2025-09-27,401752851,5,2025,Northwestern,UCLA,0.6675446798785436,0.6962097007046194,v1-backfill,3.0,,,,,,,
2025-09-27,401752852,5,2025,Washington,Ohio State,0.2753242850708282,0.2163405985616864,v1-backfill,-18.0,,,,,,,
2025-09-27,401752853,5,2025,Iowa,Indiana,0.2549985724445138,0.4295675997491651,v1-backfill,-5.0,,,,,,,
2025-09-27,401754544,5,2025,Boston College,California,0.6845707457558025,0.482283798858292,v1-backfill,-4.0,,,,,,,
2025-09-27,401756907,5,2025,Oklahoma State,Baylor,0.1764452182308753,0.2708158616140383,v1-backfill,-18.0,,,,,,,
2025-09-27,401756908,5,2025,West Virginia,Utah,0.3744770907365893,0.4753077184976076,v1-backfill,-34.0,,,,,,,
2025-09-27,401757170,5,2025,Buffalo,UConn,0.5245019922317742,0.5301980619254009,v1-backfill,-3.0,,,,,,,
2025-09-27,401760380,5,2025,Northern Illinois,San Diego State,0.4809177093145441,0.5481177029262297,v1-backfill,-3.0,,,,,,,
2025-09-27,401762473,5,2025,Navy,Rice,0.8371682328866332,0.831132544845491,v1-backfill,8.0,,,,,,,
2025-09-27,401762824,5,2025,Toledo,Akron,0.8640875888423429,0.7957527144455881,v1-backfill,42.0,,,,,,,
2025-09-27,401757274,5,2025,New Mexico,New Mexico State,0.7892518323469155,0.7640667149478169,v1-backfill,18.0,,,,,,,
2025-09-27,401760378,5,2025,Air Force,Hawai'i,0.7204022142419626,0.5338481339678072,v1-backfill,-9.0,,,,,,,
2025-09-27,401762474,5,2025,Tulsa,Tulane,0.1638483222325703,0.1617258617057446,v1-backfill,-17.0,,,,,,,
2025-09-27,401752720,5,2025,Mississippi State,Tennessee,0.2777391406191127,0.2837056319706061,v1-backfill,-7.0,,,,,,,
2025-09-27,401757270,5,2025,Kennesaw State,Middle Tennessee,0.6683764990892025,0.69979591323076,v1-backfill,8.0,,,,,,,
2025-09-27,401757271,5,2025,Old Dominion,Liberty,0.8264779818819068,0.7396119557471532,v1-backfill,14.0,,,,,,,
2025-09-27,401754548,5,2025,NC State,Virginia Tech,0.6147376113792701,0.6775432036005972,v1-backfill,-2.0,,,,,,,
2025-09-27,401756904,5,2025,Iowa State,Arizona,0.7093163740163531,0.7559803930268341,v1-backfill,25.0,,,,,,,
2025-09-27,401757269,5,2025,Southern Miss,Jacksonville State,0.2420869580583554,0.234694489827325,v1-backfill,17.0,,,,,,,
2025-09-27,401757273,5,2025,Missouri State,Western Kentucky,0.3479984065661169,0.3997141273167618,v1-backfill,-5.0,,,,,,,
2025-09-27,401762472,5,2025,Florida Atlantic,Memphis,0.1943955328603759,0.0950299110838891,v1-backfill,-29.0,,,,,,,
2025-09-27,401752718,5,2025,Georgia,Alabama,0.5757919244869623,0.7709884577902538,v1-backfill,-3.0,,,,,,,
2025-09-27,401752721,5,2025,Missouri,Massachusetts,0.9913795863053346,0.9768884843306948,v1-backfill,36.0,,,,,,,
2025-09-27,401752854,5,2025,Penn State,Oregon,0.5419356616918388,0.5106171255887136,v1-backfill,-6.0,,,,,,,
2025-09-27,401752950,5,2025,Colorado State,Washington State,0.4247992145825728,0.5772492578075278,v1-backfill,-17.0,,,,,,,
2025-09-27,401754549,5,2025,Stanford,San José State,0.6630805540700597,0.403484325660616,v1-backfill,1.0,,,,,,,
2025-09-27,401760379,5,2025,Boise State,App State,0.8395126498060775,0.8144277365235462,v1-backfill,33.0,,,,,,,
2025-09-27,401752722,5,2025,South Carolina,Kentucky,0.6193713034617916,0.7387571946165301,v1-backfill,22.0,,,,,,,
2025-09-28,401761615,5,2025,Louisiana,Marshall,0.3965647578879283,0.3306045665220987,v1-backfill,3.0,,,,,,,
2025-09-28,401757272,5,2025,UTEP,Louisiana Tech,0.3537173732823416,0.3248462186027838,v1-backfill,-19.0,,,,,,,
2025-09-28,401756903,5,2025,Colorado,BYU,0.3244814340737597,0.293514658349757,v1-backfill,-3.0,,,,,,,
2025-10-03,401757275,6,2025,New Mexico State,Sam Houston,0.4732614229150037,0.4477204638785699,v1-backfill,27.0,,,,,,,
2025-10-03,401757276,6,2025,Delaware,Western Kentucky,0.485521046617701,0.5121863596228289,v1-backfill,-3.0,,,,,,,
2025-10-03,401762475,6,2025,South Florida,Charlotte,0.8855895466365024,0.8709484531888724,v1-backfill,28.0,,,,,,,
2025-10-04,401760384,6,2025,San José State,New Mexico,0.5315751595652282,0.4929758622930467,v1-backfill,7.0,,,,,,,
2025-10-04,401756909,6,2025,BYU,West Virginia,0.8830719017114166,0.8884289625878024,v1-backfill,14.0,,,,,,,
2025-10-04,401760382,6,2025,San Diego State,Colorado State,0.7194219219093145,0.6814936325403121,v1-backfill,21.0,,,,,,,
2025-10-04,401752728,6,2025,Georgia,Kentucky,0.8610035980365359,0.9145198168088164,v1-backfill,21.0,,,,,,,
2025-10-04,401752856,6,2025,Michigan,Wisconsin,0.854009358890774,0.85037272982198,v1-backfill,14.0,,,,,,,
2025-10-04,401752861,6,2025,Purdue,Illinois,0.223301727144616,0.202865262643646,v1-backfill,-16.0,,,,,,,
2025-10-04,401754550,6,2025,Pittsburgh,Boston College,0.6123134977157616,0.5957407951271275,v1-backfill,41.0,,,,,,,
2025-10-04,401754552,6,2025,North Carolina,Clemson,0.3553440792744894,0.360903342605479,v1-backfill,-28.0,,,,,,,
2025-10-04,401756911,6,2025,Baylor,Kansas State,0.6172032497156525,0.5827908303738226,v1-backfill,1.0,,,,,,,
2025-10-04,401756912,6,2025,Cincinnati,Iowa State,0.4407122446506034,0.2911009497557076,v1-backfill,8.0,,,,,,,
2025-10-04,401760381,6,2025,Navy,Air Force,0.7831822304955556,0.8907723520479585,v1-backfill,3.0,,,,,,,
2025-10-04,401762476,6,2025,UAB,Army,0.3463110113305335,0.3901693864188723,v1-backfill,-18.0,,,,,,,
2025-10-04,401762830,6,2025,Ball State,Ohio,0.1272002228112436,0.1144705474746387,v1-backfill,6.0,,,,,,,
2025-10-04,401754556,6,2025,Virginia Tech,Wake Forest,0.6601575753964323,0.6471060147154277,v1-backfill,-7.0,,,,,,,
2025-10-04,401762479,6,2025,Temple,UTSA,0.3223781886180524,0.3268317290420844,v1-backfill,6.0,,,,,,,
2025-10-04,401762832,6,2025,Massachusetts,Western Michigan,0.2700165427645694,0.2547113036596314,v1-backfill,-18.0,,,,,,,
