date,game_id,week,season,home,away,p_home,p_elo,model,result,final_margin,sp_margin,sp_line,p_sp_elo,sp_ver,p_sp_m75,p_sp_m35,p_sp_m05,p_sp_p35,p_sp_p75,cal,pick_team,pick_side,pick_line,pick_p,pick_push,home_line,away_line,pick_p_win,pick_p_cover,mode_margin,mode_p,median_team,median_line,pick_rule,pick,pick_claim,pick_prob,pick_result,pick_held,k_-20.5,k_-13.5,k_-9.5,k_-6.5,k_-5.5,k_-2.5,k_+3.5,k_+6.5,k_+7.5,k_+10.5,k_+14.5,k_+21.5,mkt_line,mkt_books,mkt_books_total,mkt_agree,model_total,ref_total,ref_home_ml,ref_away_ml
2024-10-06,2024_05_CAR_CHI,5,2024,CHI,CAR,0.6058792580695277,0.6421720141852322,v1-backfill,26.0,26.0,5.035061389843835,3.5,0.5243166930217253,3,0.8602859111579237,0.7442640841859826,0.6058792580695277,0.4946846046608312,0.3714650804731049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-06,2024_05_CLE_WAS,5,2024,WAS,CLE,0.679825441136565,0.5400084562886611,v1-backfill,21.0,21.0,4.488798965284499,4.5,0.4121404138076406,3,0.8546798075130237,0.7697602484383504,0.679825441136565,0.5188502797763853,0.3554832766724956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-06,2024_05_DAL_PIT,5,2024,PIT,DAL,0.4385144962365582,0.566211804240428,v1-backfill,-3.0,-3.0,-1.3148058072363795,-2.5,0.4096910072412364,3,0.7361243293254829,0.5902959120816759,0.4385144962365582,0.317293712896089,0.2019902224595314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-06,2024_05_GB_LA,5,2024,LA,GB,0.4549915378336848,0.553804601687289,v1-backfill,-5.0,-5.0,-1.1305696567477934,-2.5,0.3932101485806237,3,0.7460199862348091,0.6037239525958151,0.4549915378336848,0.3230512885762032,0.2003249688433731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-06,2024_05_IND_JAX,5,2024,JAX,IND,0.5154812592879344,0.5443301264588705,v1-backfill,3.0,3.0,0.6722312698105251,1.5,0.4005300571865301,3,0.7850199118521874,0.6548707610311816,0.5154812592879344,0.379302427378657,0.2471418513964469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-06,2024_05_LV_DEN,5,2024,DEN,LV,0.4843965687396599,0.5636078604557702,v1-backfill,16.0,16.0,0.5825765876197853,-1.5,0.4329669903196809,3,0.7696388661787891,0.6316640243029468,0.4843965687396599,0.372116393690449,0.2572352617689512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-06,2024_05_MIA_NE,5,2024,NE,MIA,0.504643315854865,0.5175867504671722,v1-backfill,-5.0,-5.0,-0.0787710726434411,0.5,0.376727331367898,3,0.7604592444728604,0.6341886440395114,0.504643315854865,0.3673064070961152,0.2357503525282549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-06,2024_05_NYG_SEA,5,2024,SEA,NYG,0.6563326031176957,0.6665019396061999,v1-backfill,-9.0,-9.0,5.1134085920477865,4.5,0.5246632869630394,3,0.8701281811883619,0.7710238610391101,0.6563326031176957,0.5166580926924208,0.3692359259928216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-06,2024_05_NYJ_MIN,5,2024,MIN,NYJ,0.657460478640697,0.675719914782096,v1-backfill,6.0,6.0,5.128939636294993,4.5,0.533979448759103,3,0.8655705144211705,0.7681700201164532,0.657460478640697,0.5195501513059112,0.3732579572744832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,2024_05_NO_KC,5,2024,KC,NO,0.5726731164801158,0.7316902064819312,v1-backfill,13.0,13.0,2.693976288615664,2.5,0.5610303574753086,3,0.8244650801343545,0.7052456296662454,0.5726731164801158,0.4391025059637346,0.3027601040820478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10,2024_06_SF_SEA,6,2024,SEA,SF,0.3467439549647019,0.5188620108790618,v1-backfill,-12.0,-12.0,-4.137084970903377,-3.5,0.3513809019676135,3,0.6675619902805808,0.507107239903285,0.3467439549647019,0.2348200505966763,0.1362813813352135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,2024_06_ARI_GB,6,2024,GB,ARI,0.6984856028695445,0.6967313516416794,v1-backfill,21.0,21.0,6.540894144558903,5.5,0.5582006393299574,3,0.8948980462965891,0.805709167091825,0.6984856028695445,0.5596060937488412,0.4095984324117036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,2024_06_ATL_CAR,6,2024,CAR,ATL,0.3038160094170781,0.4786581284713871,v1-backfill,-18.0,-18.0,-5.781940723259931,-5.5,0.325865690247179,3,0.6095440837343703,0.4526832025252084,0.3038160094170781,0.2068349156275901,0.1209324111287521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,2024_06_CIN_NYG,6,2024,NYG,CIN,0.3639444796726596,0.5136451936035706,v1-backfill,-10.0,-10.0,-3.458667716733121,-3.5,0.3621163714984725,3,0.6794828244748441,0.5220701164450102,0.3639444796726596,0.2565783853273594,0.1575385369578217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,2024_06_CLE_PHI,6,2024,PHI,CLE,0.7593413559159804,0.6444133536669528,v1-backfill,4.0,4.0,7.432949949884716,6.5,0.5114972089066256,3,0.9101003942063032,0.8404219191948332,0.7593413559159804,0.6027202601377669,0.4356175865160944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,2024_06_DET_DAL,6,2024,DAL,DET,0.486343543452172,0.6019863817316541,v1-backfill,-38.0,-38.0,0.2492497010957342,-0.5,0.4471783809505877,3,0.7739110838424247,0.6353396365986657,0.486343543452172,0.3612744821919587,0.2384960616592113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,2024_06_HOU_NE,6,2024,NE,HOU,0.2778216021976899,0.5125570059363275,v1-backfill,-20.0,-20.0,-6.881162152404573,-6.5,0.3541562611038665,3,0.5696104985005055,0.4174271335831579,0.2778216021976899,0.1919635450275016,0.1145980083697831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,2024_06_IND_TEN,6,2024,TEN,IND,0.4854195827656014,0.5607351568821973,v1-backfill,-3.0,-3.0,-0.1764017428675117,-1.5,0.409403331050899,3,0.7634099086731698,0.6279560734613183,0.4854195827656014,0.3544140075799201,0.2284557602195652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,2024_06_JAX_CHI,6,2024,CHI,JAX,0.533611847431601,0.5741516532901393,v1-backfill,19.0,19.0,1.6237142181142534,1.5,0.4391984407653972,3,0.7955946289158242,0.669489500198277,0.533611847431601,0.4081874362338045,0.2805373544215746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,2024_06_LAC_DEN,6,2024,DEN,LAC,0.4515244835610837,0.5891335285392272,v1-backfill,-7.0,-7.0,-0.1034703656281879,-2.5,0.4526398338349892,3,0.7548650569272908,0.6081225727056351,0.4515244835610837,0.3469128089149484,0.2398588706105614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,2024_06_PIT_LV,6,2024,LV,PIT,0.3850799484213164,0.512245938105794,v1-backfill,-19.0,-19.0,-3.3727346430266856,-3.5,0.3546419205334119,3,0.6812191027348704,0.5323927031272893,0.3850799484213164,0.2666014160542509,0.1595967251495582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,2024_06_TB_NO,6,2024,NO,TB,0.3983636061813607,0.5556784079715988,v1-backfill,-24.0,-24.0,-1.5740704300439292,-2.5,0.4280190571215678,3,0.7121812942788337,0.5577086683902011,0.3983636061813607,0.3068451331979923,0.2128914494412363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,2024_06_WAS_BAL,6,2024,BAL,WAS,0.7471279060930789,0.6899184887571337,v1-backfill,7.0,7.0,9.458392697226992,7.5,0.5872491165256737,3,0.915525830625086,0.8398880542885373,0.7471279060930789,0.6359449847115007,0.5050892866744338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,2024_06_BUF_NYJ,6,2024,NYJ,BUF,0.2812039308146957,0.424565063586059,v1-backfill,-3.0,-3.0,-6.542824235097937,-5.5,0.2853788102454924,3,0.5874565937859222,0.4293531597549413,0.2812039308146957,0.1890161251951129,0.1085482820354524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,2024_07_DEN_NO,7,2024,NO,DEN,0.5153449208812979,0.6091217699282362,v1-backfill,-23.0,-23.0,1.2772293968627384,1.5,0.4674010815616881,3,0.7867511937814229,0.6559791523499998,0.5153449208812979,0.3954427263790288,0.2729371355414239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,2024_07_CAR_WAS,7,2024,WAS,CAR,0.7833171039844093,0.6721727521939266,v1-backfill,33.0,33.0,9.89146680946449,8.5,0.5668431278707987,3,0.9250001629488046,0.8607795771870151,0.7833171039844093,0.6605711342626932,0.5181195356560837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,2024_07_CIN_CLE,7,2024,CLE,CIN,0.2834507411596929,0.5253549330864602,v1-backfill,-7.0,-7.0,-5.702949514416051,-5.5,0.3641485333309519,3,0.6151078814816593,0.446876914706845,0.2834507411596929,0.1964732129923415,0.1178107801933162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,2024_07_DET_MIN,7,2024,MIN,DET,0.4396053323936148,0.5708685861342357,v1-backfill,-2.0,-2.0,-1.4910747348705282,-2.5,0.4142758122306851,3,0.7259184379071066,0.5841817916315657,0.4396053323936148,0.3190188785330733,0.2039169146978059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,2024_07_HOU_GB,7,2024,GB,HOU,0.6562326083012221,0.6235105857806493,v1-backfill,2.0,2.0,5.136549455007662,4.5,0.4925973711606809,3,0.8671925511208398,0.7688521046067818,0.6562326083012221,0.5184490289196485,0.3723392662521899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,2024_07_KC_SF,7,2024,SF,KC,0.5644526126074706,0.4837812724062469,v1-backfill,-10.0,-10.0,2.02003801828058,2.5,0.3638392913512507,3,0.8103893410915135,0.6922101599187951,0.5644526126074706,0.4245101046408597,0.2850445321343045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,2024_07_LV_LA,7,2024,LA,LV,0.7445854012372392,0.6164587612866936,v1-backfill,5.0,5.0,7.230060281550645,6.5,0.4902867747459337,3,0.9073789743096744,0.8327057004958374,0.7445854012372392,0.5921894501645926,0.4291678855003052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,2024_07_MIA_IND,7,2024,IND,MIA,0.5729810294232944,0.5458135123183103,v1-backfill,6.0,6.0,2.838966171214264,2.5,0.4279529386184456,3,0.8117644574157112,0.6966571152107252,0.5729810294232944,0.4492540213466147,0.3193326854860713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,2024_07_NE_JAX,7,2024,JAX,NE,0.7919556644985635,0.6010517168774125,v1-backfill,16.0,16.0,9.200892884048592,7.5,0.4955294447834293,3,0.9215647718624058,0.8615208111729813,0.7919556644985635,0.6529177767944127,0.496748399959988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,2024_07_NYJ_PIT,7,2024,PIT,NYJ,0.5878634957756289,0.6900427350667138,v1-backfill,22.0,22.0,3.3966515909827906,2.5,0.5340151041223518,3,0.8435340948049146,0.7248795581248989,0.5878634957756289,0.4549399188674907,0.3176690891739391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,2024_07_PHI_NYG,7,2024,NYG,PHI,0.3933889264105489,0.4629737518130676,v1-backfill,-25.0,-25.0,-2.5799743986929515,-2.5,0.3324873107097607,3,0.700561493867456,0.5481363733729497,0.3933889264105489,0.2825145609076657,0.1779870667394146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,2024_07_SEA_ATL,7,2024,ATL,SEA,0.546958059629487,0.5443054175691896,v1-backfill,-20.0,-20.0,1.3316966821548508,2.5,0.4029257724523442,3,0.7969836947231763,0.6759513177697865,0.546958059629487,0.4048894087063395,0.266009537731731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20,2024_07_TEN_BUF,7,2024,BUF,TEN,0.8276905948740187,0.7234297229791224,v1-backfill,24.0,24.0,11.9255532262926,10.5,0.6238461140325523,3,0.9488288251297604,0.8960498412120895,0.8276905948740187,0.7137549713980298,0.5769060282124306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,2024_07_BAL_TB,7,2024,TB,BAL,0.4157294612579513,0.5285463236337985,v1-backfill,-10.0,-10.0,-2.421746971717035,-2.5,0.3740232934844835,3,0.704225273315561,0.560132403760072,0.4157294612579513,0.2941889770970413,0.181579398548833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,2024_07_LAC_ARI,7,2024,ARI,LAC,0.5196538918784787,0.51754525872897,v1-backfill,2.0,2.0,0.4268985960730589,1.5,0.3787725622291332,3,0.7741215958341057,0.6494136815430445,0.5196538918784787,0.3803157941829959,0.2459625169046655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24,2024_08_MIN_LA,8,2024,LA,MIN,0.472197733842443,0.5451141705760605,v1-backfill,10.0,10.0,-0.7518798482660118,-1.5,0.3875291802611425,3,0.7556713658604365,0.6173050368055091,0.472197733842443,0.3356918799666357,0.2085299674564071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,2024_08_ARI_MIA,8,2024,MIA,ARI,0.4332527569654543,0.6545924335521822,v1-backfill,-1.0,-1.0,-1.060935537843684,-2.5,0.4882619787620512,3,0.7356371527230301,0.5877526098795474,0.4332527569654543,0.3231642126874712,0.2145499733929814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,2024_08_ATL_TB,8,2024,TB,ATL,0.6326573316211442,0.6389799101084134,v1-backfill,-5.0,-5.0,4.795394335570066,3.5,0.508168122244341,3,0.8583008607848859,0.7531563322475673,0.6326573316211442,0.5031399002505182,0.364602906500615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,2024_08_BAL_CLE,8,2024,CLE,BAL,0.1637767601669942,0.4444746062696387,v1-backfill,5.0,5.0,-11.414652140562827,-10.5,0.2786316795813738,3,0.4374200664635307,0.2896922856148917,0.1637767601669942,0.1026681684803431,0.0533996290089397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,2024_08_BUF_SEA,8,2024,SEA,BUF,0.377704395735693,0.4953438801574844,v1-backfill,-21.0,-21.0,-4.139719203472263,-3.5,0.337540924258402,3,0.6555608140976263,0.5134996659756482,0.377704395735693,0.2573781486763377,0.1506822013541879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,2024_08_CAR_DEN,8,2024,DEN,CAR,0.8480945751541792,0.6931331500343478,v1-backfill,14.0,14.0,12.499955316374622,11.5,0.5993536272095541,3,0.9542840451695244,0.9078575612465808,0.8480945751541792,0.733349082799191,0.5949232931455689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,2024_08_CHI_WAS,8,2024,WAS,CHI,0.5803056777315402,0.5855696756967645,v1-backfill,3.0,3.0,2.5226120902156213,2.5,0.4516524890849084,3,0.8060744742870503,0.6959263937844837,0.5803056777315402,0.4475923440975463,0.3111158829383673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,2024_08_DAL_SF,8,2024,SF,DAL,0.6300580150536274,0.5985163474973257,v1-backfill,6.0,6.0,4.967196052363325,3.5,0.4789288089615373,3,0.862402038999442,0.7551345038827401,0.6300580150536274,0.5041682420005283,0.3684115385381605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,2024_08_GB_JAX,8,2024,JAX,GB,0.4088502442288257,0.4687426913125641,v1-backfill,-3.0,-3.0,-3.465118234231772,-3.5,0.3206442560154006,3,0.6731547256399533,0.5380612307340596,0.4088502442288257,0.2796747230668828,0.164622508482102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,2024_08_IND_HOU,8,2024,HOU,IND,0.5699057384914643,0.5891654293704899,v1-backfill,3.0,3.0,2.614741066811024,2.5,0.4511088353389543,3,0.8233091341907676,0.7033233871512967,0.5699057384914643,0.4363621847577947,0.3002885893446878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,2024_08_KC_LV,8,2024,LV,KC,0.2665991906337573,0.3411213262087125,v1-backfill,-7.0,-7.0,-8.153293614883024,-6.5,0.2166950050601469,3,0.5380805801008307,0.3942953643002215,0.2665991906337573,0.1693553247036409,0.0897678489844563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,2024_08_NO_LAC,8,2024,LAC,NO,0.6709358242949415,0.5624164441645181,v1-backfill,18.0,18.0,4.001234104111954,3.5,0.4242123041022797,3,0.8465263191586967,0.7606546997321358,0.6709358242949415,0.5060649184106406,0.341167136605424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,2024_08_NYJ_NE,8,2024,NE,NYJ,0.384665454263534,0.5691323584505595,v1-backfill,3.0,3.0,-4.351831608196488,-3.5,0.3996081735228737,3,0.6364133058989266,0.5054203939509071,0.384665454263534,0.2700873659935303,0.1648958075035193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,2024_08_PHI_CIN,8,2024,CIN,PHI,0.5628113311494978,0.5501932814173272,v1-backfill,-20.0,-20.0,1.532749954091423,2.5,0.4068987708124076,3,0.7991005355003565,0.6839818306469075,0.5628113311494978,0.4162305258510077,0.2731037520441185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-27,2024_08_TEN_DET,8,2024,DET,TEN,0.8458301226904492,0.7059915371207343,v1-backfill,38.0,38.0,11.940341114835904,10.5,0.6033463822279083,3,0.953496016212299,0.9063959413063511,0.8458301226904492,0.7228536287927162,0.5772216975453085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,2024_08_NYG_PIT,8,2024,PIT,NYG,0.7070633955026282,0.6896047022309293,v1-backfill,8.0,8.0,7.375703606632026,6.5,0.5655499918915748,3,0.900435046417781,0.8131935278888747,0.7070633955026282,0.5798679972739401,0.4380484005903268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,2024_09_HOU_NYJ,9,2024,NYJ,HOU,0.4865197323165138,0.484073983792611,v1-backfill,8.0,8.0,-0.1447121840072078,-0.5,0.3501770849590375,3,0.7694914258765359,0.6324485472525831,0.4865197323165138,0.3519463291599613,0.2239775961161616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,2024_09_CHI_ARI,9,2024,ARI,CHI,0.5915009498188017,0.567178254638272,v1-backfill,20.0,20.0,2.1440146338399986,2.5,0.423713304018483,3,0.8066740413455478,0.7010504661603042,0.5915009498188017,0.4418836930510271,0.2939921826560291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,2024_09_DAL_ATL,9,2024,ATL,DAL,0.5646673304928135,0.5036476367585148,v1-backfill,6.0,6.0,1.6603649017487705,2.5,0.3739062393808633,3,0.8017336567862,0.6864995859489232,0.5646673304928135,0.4192070460305391,0.2765137942893197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,2024_09_DEN_BAL,9,2024,BAL,DEN,0.7984666143187709,0.6797129299330137,v1-backfill,31.0,31.0,9.613194241701729,7.5,0.563826440794401,3,0.9278329210419533,0.8686832948367142,0.7984666143187709,0.66233341962301,0.5080933878980743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,2024_09_DET_GB,9,2024,GB,DET,0.478294409134161,0.5708925023989538,v1-backfill,-10.0,-10.0,-0.2257000899784653,-1.5,0.4240648479552054,3,0.7548985993947503,0.6193741415126521,0.478294409134161,0.3552820277635415,0.2345280822746134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,2024_09_IND_MIN,9,2024,MIN,IND,0.6594269245354468,0.6288976670644059,v1-backfill,8.0,8.0,5.007083162197951,4.5,0.4954528333697308,3,0.8611821604643718,0.7658423768801614,0.6594269245354468,0.5195041344109735,0.3716687513896022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,2024_09_JAX_PHI,9,2024,PHI,JAX,0.678587760387716,0.7049703275570949,v1-backfill,5.0,5.0,6.08160890519299,5.5,0.5670571432343249,3,0.8794186710352121,0.7864963651285313,0.678587760387716,0.5458357916604261,0.4016816658417699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,2024_09_LAC_CLE,9,2024,CLE,LAC,0.4243604084837964,0.5814246124742989,v1-backfill,-17.0,-17.0,-2.0658580105638134,-2.5,0.4160551162063721,3,0.7123316068083654,0.5689801303686953,0.4243604084837964,0.3036633043684815,0.1903579192033748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,2024_09_LA_SEA,9,2024,SEA,LA,0.4958260576359243,0.5729253338815012,v1-backfill,-6.0,-6.0,0.1425989377139407,-0.5,0.4243736067109172,3,0.7653051301926301,0.6335821889325525,0.4958260576359243,0.3672651215380411,0.2414959380867478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,2024_09_LV_CIN,9,2024,CIN,LV,0.7644760831371421,0.6566963007386198,v1-backfill,17.0,17.0,7.264305455615346,6.5,0.5159997090968101,3,0.9109502745931134,0.8430437911255724,0.7644760831371421,0.600687770079646,0.4282224755371331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,2024_09_MIA_BUF,9,2024,BUF,MIA,0.8259848101528541,0.6936903894028374,v1-backfill,3.0,3.0,12.029207526276643,10.5,0.5999371831117043,3,0.9494006799482984,0.8959244976153002,0.8259848101528541,0.7143518316907105,0.5796441087654413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,2024_09_NE_TEN,9,2024,TEN,NE,0.6111335430089528,0.585000779749048,v1-backfill,3.0,3.0,3.966571716598265,3.5,0.4637390470380699,3,0.8332987604243283,0.7269598329256604,0.6111335430089528,0.4844548873414255,0.3495270763596906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,2024_09_NO_CAR,9,2024,CAR,NO,0.2472802289239156,0.4501906076691859,v1-backfill,1.0,1.0,-7.255178685154836,-6.5,0.2957875950364864,3,0.5713153652046525,0.4043789027900111,0.2472802289239156,0.1624699026755887,0.0903466469971673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,2024_09_WAS_NYG,9,2024,NYG,WAS,0.4287747903545932,0.5357333973237157,v1-backfill,-5.0,-5.0,-2.5798455090110504,-2.5,0.3770259258952946,3,0.6944511891085664,0.5598367509148869,0.4287747903545932,0.3017530979804104,0.1848224867208666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,2024_09_TB_KC,9,2024,KC,TB,0.6626997857220743,0.7444610044995335,v1-backfill,6.0,6.0,5.722844309374423,4.5,0.5977284221934992,3,0.8744814564563355,0.7766948409565319,0.6626997857220743,0.5320822647707584,0.390592324598974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-07,2024_10_CIN_BAL,10,2024,BAL,CIN,0.732146189195313,0.6351029372683018,v1-backfill,1.0,1.0,7.951174587078041,6.5,0.5206735552631191,3,0.912280847164227,0.8317837848025824,0.732146189195313,0.6002320835427415,0.4532215561021029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-10,2024_10_ATL_NO,10,2024,NO,ATL,0.4327504173918204,0.5525168981552794,v1-backfill,3.0,3.0,-1.2896373700019312,-2.5,0.4032002526927964,3,0.7360484465867347,0.5878097158246187,0.4327504173918204,0.3158004365619562,0.2034238773439666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-10,2024_10_BUF_IND,10,2024,IND,BUF,0.2910291318246417,0.4307488332005064,v1-backfill,-10.0,-10.0,-6.946920819809819,-6.5,0.2850885142052463,3,0.5722714257544104,0.4250940843174515,0.2910291318246417,0.1926158735378608,0.1082236586487231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-10,2024_10_DEN_KC,10,2024,KC,DEN,0.7673825271021161,0.7785654275120034,v1-backfill,2.0,2.0,9.258555476250564,7.5,0.6515336350615383,3,0.918813055483257,0.8500280680903419,0.7673825271021161,0.6421753518689896,0.498503527586317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-10,2024_10_DET_HOU,10,2024,HOU,DET,0.3742517706826697,0.4861750527216201,v1-backfill,-3.0,-3.0,-4.001775494223562,-3.5,0.3360106904097827,3,0.6583215531547891,0.5136048440479871,0.3742517706826697,0.2586570313515705,0.1544662079996821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-10,2024_10_MIN_JAX,10,2024,JAX,MIN,0.3629117824808158,0.4745309964110107,v1-backfill,-5.0,-5.0,-3.869686596243792,-3.5,0.3317412591042515,3,0.6643406629932394,0.512215298806136,0.3629117824808158,0.2537090570995639,0.1539595382537129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-10,2024_10_NE_CHI,10,2024,CHI,NE,0.7267597770050748,0.6042690058064696,v1-backfill,-16.0,-16.0,8.14708043663447,6.5,0.5046991646137196,3,0.8960129375574045,0.8174153608497309,0.7267597770050748,0.6070062320005678,0.4699779090614294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-10,2024_10_NYG_CAR,10,2024,CAR,NYG,0.4403740749363663,0.5162755715433555,v1-backfill,3.0,3.0,-2.483278844632983,-2.5,0.3546790758557796,3,0.7033166562733926,0.5703988939109873,0.4403740749363663,0.3025350772695967,0.1791554635589053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
