date,fight_id,event,A,B,p_win_a,p_elo,p_distance,p_a_ko,p_a_sub,p_a_dec,p_b_ko,p_b_sub,p_b_dec,model,result,went_dist,close,meth_pick,meth_p,meth_base,meth_hit
2026-02-07,bf32,UFC Fight Night: Bautista vs. Oliveira,Bruna Brasil,Ketlen Souza,0.4813560953164505,0.4953850315601848,0.5612132361501823,0.0934864833012248,0.0931167011019042,0.2947529109133214,0.1271228640273006,0.1250607154193879,0.2664603252368608,v1-backfill,0.0,True,,,,,
2026-02-07,bf33,UFC Fight Night: Bautista vs. Oliveira,Gianni Vazquez,Javid Basharat,0.3654811902311737,0.4825423817366748,0.6043286570014481,0.1323099056668313,0.0708026823192474,0.1623686022450949,0.1189110022253885,0.0736477527870845,0.4419600547563531,v1-backfill,0.0,True,,,,,
2026-02-07,bf34,UFC Fight Night: Bautista vs. Oliveira,Eduarda Moura,Wang Cong,0.5808036336419415,0.5149750023387438,0.6084321739553564,0.1460567327860246,0.0970012324635981,0.3377456683923187,0.1015538843442144,0.0469559764508062,0.2706865055630377,v1-backfill,0.0,True,,,,,
2026-02-07,bf35,UFC Fight Night: Bautista vs. Oliveira,Jakub Wik Acz,Muin Gafurov,0.5430848105630214,0.5177375056194135,0.6019048616330094,0.1187072958793285,0.1261113268176564,0.2982661878660364,0.0929460768387009,0.0603304388313047,0.3036386737669729,v1-backfill,1.0,False,,,,,
2026-02-07,bf36,UFC Fight Night: Bautista vs. Oliveira,Klaudia Sygu A,Priscila Cachoeira,0.6126824247511179,0.5297713277001251,0.493009100304953,0.1510253004436691,0.1504838266118822,0.3111732976955666,0.1767211045043715,0.0287606681351242,0.1818358026093864,v1-backfill,1.0,True,,,,,
2026-02-21,bf37,UFC Fight Night: Strickland vs. Hernandez,Anthony Hernandez,Sean Strickland,0.5759800769486894,0.5073843276915433,0.3389410180878314,0.2215463224328039,0.1953409814115547,0.1590927731043306,0.1751258038420306,0.0690458742257792,0.1798482449835008,v1-backfill,0.0,False,,,,,
2026-02-21,bf38,UFC Fight Night: Strickland vs. Hernandez,Geoff Neal,Uros Medic,0.4971358242616931,0.5183714224380871,0.42083572389843,0.1884287303951733,0.0724690565319546,0.2362380373345651,0.2737002607337195,0.0445662284407223,0.1845976865638649,v1-backfill,0.0,False,,,,,
2026-02-21,bf39,UFC Fight Night: Strickland vs. Hernandez,Dan Ige,Melquizael Costa,0.3443597656503465,0.4689588248274475,0.576217327825809,0.1173021272999589,0.0413240209387883,0.1857336174115991,0.144682638335442,0.1204738856000015,0.3904837104142099,v1-backfill,0.0,False,,,,,
2026-02-21,bf40,UFC Fight Night: Strickland vs. Hernandez,Ante Delija,Serghei Spivac,0.5308530802279607,0.5358750770083814,0.3409352332587073,0.3205457400371896,0.0268247915198251,0.183482548670946,0.2430283537303595,0.0686658814539183,0.1574526845877613,v1-backfill,0.0,True,,,,,
2026-02-21,bf41,UFC Fight Night: Strickland vs. Hernandez,Jacobe Smith,Josiah Harrell,0.7116455079661356,0.5552992102577885,0.4646607398402043,0.1999231558783641,0.1869040999171116,0.3248182521706597,0.0838366816711595,0.0646753226931602,0.1398424876695445,v1-backfill,1.0,False,,,,,
2026-02-21,bf42,UFC Fight Night: Strickland vs. Hernandez,Michel Pereira,Zachary Reese,0.5646334630769071,0.5524648356404082,0.5332112002798199,0.1664545510120966,0.0971534563817069,0.3010254556831034,0.1402309985914243,0.062949793734952,0.2321857445967166,v1-backfill,1.0,True,,,,,
2026-02-21,bf43,UFC Fight Night: Strickland vs. Hernandez,Carlos Leal,Chidi Njokuani,0.6218922790054414,0.5225491696040364,0.4830567104813182,0.3066108304892969,0.0600620401357981,0.2552194083803462,0.1150309685993242,0.0352394502942623,0.227837302100972,v1-backfill,1.0,True,,,,,
2026-02-21,bf44,UFC Fight Night: Strickland vs. Hernandez,Alden Coria,Luis Gurule,0.6847022939352422,0.5816500038167628,0.431551747800482,0.3228280155833799,0.082823153436215,0.2790511249156472,0.0925184705588831,0.0702786126210399,0.1525006228848347,v1-backfill,1.0,True,,,,,
2026-02-21,bf45,UFC Fight Night: Strickland vs. Hernandez,Joselyne Edwards,Nora Cornolle,0.6111312417176017,0.5220609132611046,0.5941432181014012,0.1601341734051754,0.0769955161146626,0.3740015521977635,0.0904431054476736,0.0782839869310869,0.2201416659036376,v1-backfill,1.0,False,,,,,
2026-02-21,bf46,UFC Fight Night: Strickland vs. Hernandez,Punahele Soriano,Ramiz Brahimaj,0.5097695797514415,0.5032186411716789,0.4179692551083034,0.222316729371772,0.036643320093508,0.2508095302861615,0.0876217351110615,0.2354489603153549,0.1671597248221418,v1-backfill,1.0,True,,,,,
2026-02-21,bf47,UFC Fight Night: Strickland vs. Hernandez,Jean Paul Lebosnoyani,Philip Rowe,0.3944630403548457,0.4705250831481705,0.473138829078695,0.1175355164817496,0.083467887433545,0.193459636439551,0.2703591162462742,0.0554986507597361,0.2796791926391438,v1-backfill,1.0,True,,,,,
2026-02-21,bf48,UFC Fight Night: Strickland vs. Hernandez,Jordan Leavitt,Yadier Del Valle,0.4706290730427996,0.49315979280705,0.3797763948174293,0.1191927634836738,0.1109718149436736,0.2404644946154522,0.058577041969271,0.3314819847859523,0.1393119002019771,v1-backfill,1.0,True,,,,,
2026-02-21,bf49,UFC Fight Night: Strickland vs. Hernandez,Carli Judice,Juliana Miller,0.5786131303088893,0.5334343770915104,0.4648936421510847,0.2971081863168651,0.0562161350971551,0.2252888088948691,0.1274278359785634,0.0543542004563317,0.2396048332562155,v1-backfill,1.0,True,,,,,
2026-02-28,bf50,UFC Fight Night: Moreno vs. Kavanagh,Brandon Moreno,Lone Er Kavanagh,0.5350877196989734,0.6185572940862403,0.344858782173057,0.2534503005035033,0.1074421308457261,0.1741952883497439,0.2164012631051055,0.0778475233726079,0.1706634938233131,v1-backfill,0.0,True,,,,,
2026-02-28,bf51,UFC Fight Night: Moreno vs. Kavanagh,David Martinez,Marlon Vera,0.5551342313149059,0.4206719049150282,0.5610584447312745,0.1788958440041816,0.0696618240950649,0.3065765632156593,0.1279402806176764,0.0624436065518023,0.2544818815156153,v1-backfill,1.0,True,,,,,
2026-02-28,bf52,UFC Fight Night: Moreno vs. Kavanagh,Daniel Zellhuber,King Green,0.751049751786878,0.5222039792072076,0.5629584076650629,0.1788052054832628,0.1729667752246721,0.3992777710789431,0.0487850595723742,0.0364845520546279,0.1636806365861197,v1-backfill,0.0,False,,,,,
2026-02-28,bf53,UFC Fight Night: Moreno vs. Kavanagh,Edgar Chairez,Felipe Bunes,0.6179207189097375,0.5303099813711611,0.3950334353392217,0.1277895524515805,0.2588518378379472,0.2312793286202099,0.0745007747775416,0.143824399593709,0.1637541067190118,v1-backfill,1.0,True,,,,,
2026-02-28,bf54,UFC Fight Night: Moreno vs. Kavanagh,Imanol Rodriguez,Kevin Borjas,0.4670485185270558,0.5455867644171994,0.5312694425843579,0.170171040627904,0.090255553458262,0.2066219244408897,0.1243563184318426,0.0839476448976332,0.3246475181434682,v1-backfill,1.0,False,,,,,
2026-02-28,bf55,UFC Fight Night: Moreno vs. Kavanagh,Angel Pacheco,Santiago Luna,0.2156672498880262,0.4481840315615049,0.4315737941179527,0.0594114685396438,0.0532158550386884,0.1030399263096939,0.3322876277300147,0.1235112545737001,0.3285338678082588,v1-backfill,0.0,True,,,,,
2026-02-28,bf56,UFC Fight Night: Moreno vs. Kavanagh,Jose Medina,Ryan Gandra,0.4265828248844354,0.4200181895342612,0.4433993832854649,0.1250997324970895,0.095121567755412,0.2063615246319339,0.1855655600681081,0.1508137563939253,0.237037858653531,v1-backfill,0.0,False,,,,,
2026-02-28,bf57,UFC Fight Night: Moreno vs. Kavanagh,Ailin Perez,Macy Chiasson,0.5553640848181858,0.517805901382189,0.6162352191646013,0.1195700115132583,0.0682304230005648,0.3675636503043626,0.1101939826613605,0.0857703636602149,0.2486715688602387,v1-backfill,1.0,True,,,,,
2026-02-28,bf58,UFC Fight Night: Moreno vs. Kavanagh,Cristian Quinonez,Kris Moutinho,0.5893311905013056,0.5542470675836568,0.374821656972471,0.3131288837704413,0.0614488041051724,0.2147535026256917,0.1011519342239972,0.1494487209279179,0.1600681543467793,v1-backfill,1.0,True,,,,,
2026-02-28,bf59,UFC Fight Night: Moreno vs. Kavanagh,Douglas Silva De Andrade,Javier Reyes,0.4875634067766543,0.5166363967140131,0.5567014720333446,0.0852099457617129,0.0634728471209329,0.3388806138940085,0.17663696497481,0.1179787701091995,0.2178208581393361,v1-backfill,0.0,False,,,,,
2026-02-28,bf60,UFC Fight Night: Moreno vs. Kavanagh,Ernesta Kareckaite,Regina Tarin,0.5909847509705856,0.5010596290677872,0.5607249256348139,0.1356920233581756,0.093983000959562,0.3613097266528479,0.1167041801787057,0.0928958698687426,0.199415198981966,v1-backfill,0.0,True,,,,,
2026-02-28,bf61,UFC Fight Night: Moreno vs. Kavanagh,Erik Silva,Francis Marshall,0.3481058580316513,0.4705061313186481,0.4801721172589116,0.1262043886185981,0.0675625131647147,0.1543389562483383,0.2270254717236033,0.0990355092341722,0.3258331610105732,v1-backfill,0.0,False,,,,,
2026-02-28,bf62,UFC Fight Night: Moreno vs. Kavanagh,Damian Pinas,Wesley Schultz,0.5007219517479401,0.5,0.4875991911980606,0.1428183911199764,0.1137519419405537,0.2441516186874099,0.1424065538248583,0.1134239219165509,0.2434475725106507,v1-backfill,1.0,False,,,,,
2026-03-07,bf63,UFC 326,Charles Oliveira,Max Holloway,0.4810001965714173,0.4901363017344606,0.3754061122400095,0.1113893394000704,0.2102570837807443,0.1593537733906025,0.2446079941560981,0.0583394704230775,0.216052338849407,v1-backfill,1.0,True,,,,,
2026-03-07,bf64,UFC 326,Caio Borralho,Reinier De Ridder,0.58450348957769,0.5163461295012736,0.5692623983457029,0.1687509664542296,0.0578415095762044,0.357911013547256,0.0734710380416863,0.1306740875821766,0.2113513847984469,v1-backfill,1.0,True,,,,,
2026-03-07,bf65,UFC 326,Raul Rosas Jr,Rob Font,0.8102473970807169,0.4849895618012751,0.5049155658435533,0.1819147565772415,0.2491737685328446,0.3791588719706307,0.0436658438486916,0.0203300651976687,0.1257566938729226,v1-backfill,1.0,True,,,,,
2026-03-07,bf66,UFC 326,Drew Dober,Michael Johnson,0.5411951204192332,0.5343512594981489,0.5117070267820523,0.2326649998066743,0.0749997251426314,0.2335303954699273,0.1368203833137598,0.0438078649548819,0.2781766313121249,v1-backfill,1.0,False,,,,,
2026-03-07,bf67,UFC 326,Brunno Ferreira,Gregory Rodrigues,0.5420751700689658,0.4533651760547601,0.4703637396122745,0.215557750000491,0.0858156694513749,0.2407017506170997,0.1809358985176635,0.0473269424181959,0.2296619889951748,v1-backfill,0.0,False,,,,,
2026-03-07,bf68,UFC 326,Cody Garbrandt,Xiao Long,0.4878602246788964,0.5694026965934098,0.4599663996250536,0.1715627985665681,0.0407580947194539,0.2755393313928743,0.2651556845472809,0.0625570225416435,0.1844270682321793,v1-backfill,1.0,True,,,,,
2026-03-07,bf69,UFC 326,Cody Brundage,Donte Johnson,0.3568969685230099,0.4158436431236234,0.3833344561719375,0.1385261764782402,0.0540994741233233,0.1642713179214462,0.1453716919343478,0.2786682012921509,0.2190631382504913,v1-backfill,0.0,True,,,,,
2026-03-07,bf70,UFC 326,Alberto Montes,Ricky Turcios,0.428329351306088,0.5326234939888922,0.5609940472239494,0.1116240766570052,0.1353763519763589,0.1813289226727238,0.1172949784909586,0.0747105456517278,0.3796651245512256,v1-backfill,1.0,False,,,,,
2026-03-07,bf71,UFC 326,Cody Durden,Nyamjargal Tumendemberel,0.4578737283978977,0.4822596173881741,0.5136107389480775,0.085315448384101,0.0664001337665635,0.3061581462472331,0.168190752703367,0.1664829261978909,0.2074525927008443,v1-backfill,0.0,True,,,,,
2026-03-07,bf72,UFC 326,Jesus Santos Aguilar,Su Mudaerji,0.5549774656054501,0.538574631737673,0.5465823324355261,0.1081787942694304,0.1828960704387251,0.2639026008972945,0.0936034277517729,0.0687393751045454,0.2826797315382315,v1-backfill,0.0,True,,,,,
2026-03-07,bf73,UFC 326,Diyar Nurgozhay,Rafael Tobias,0.4514405247808455,0.4417541310183558,0.3420460615534945,0.1851898923298499,0.093927963047134,0.1723226694038615,0.1924858486726621,0.1863502343968594,0.1697233921496329,v1-backfill,1.0,True,,,,,
2026-03-07,bf74,UFC 326,Luke Fernandez,Rodolfo Bellato,0.3853460611655914,0.4946639390843673,0.3658250704617345,0.1556561890916111,0.0814004646889135,0.1482894073850667,0.3155857238788681,0.0815325518788726,0.2175356630766678,v1-backfill,0.0,False,,,,,
2026-03-14,bf75,UFC Fight Night: Emmett vs. Vallejos,Josh Emmett,Kevin Vallejos,0.2342796448193389,0.5181858678470556,0.2798851305618897,0.09417976496114,0.0319911173058466,0.1081087625523522,0.4473795504757871,0.1465644366953364,0.1717763680095375,v1-backfill,0.0,False,,,,,
2026-03-14,bf76,UFC Fight Night: Emmett vs. Vallejos,Amanda Lemos,Gillian Robertson,0.3816732701039507,0.4562391560550869,0.5022897717572129,0.0978813682696279,0.060315238661441,0.2234766631728817,0.1464340319241268,0.1930795893875912,0.2788131085843311,v1-backfill,0.0,True,,,,,
2026-03-14,bf77,UFC Fight Night: Emmett vs. Vallejos,Andre Fili,Jose Miguel Delgado,0.3987669581873253,0.5192408292294076,0.5101001713431071,0.0792760248871683,0.032728829367756,0.2867621039324008,0.2769239667881546,0.1009710076138137,0.2233380674107062,v1-backfill,0.0,True,,,,,
2026-03-14,bf78,UFC Fight Night: Emmett vs. Vallejos,Harry Hardwick,Marwan Rahiki,0.5134588676490248,0.4728776976309964,0.4654911637902168,0.1478323787979239,0.1159211280521589,0.2497053607989418,0.1762643809203501,0.09449094843935,0.215785802991275,v1-backfill,0.0,False,,,,,
2026-03-14,bf79,UFC Fight Night: Emmett vs. Vallejos,Ion Cutelaba,Oumar Sy,0.3288362586230258,0.4417295866025278,0.3208706535992089,0.1475065407743873,0.0415399989430633,0.1397897189055752,0.3005172985863508,0.1895655080969897,0.1810809346936336,v1-backfill,1.0,False,,,,,
2026-03-14,bf80,UFC Fight Night: Emmett vs. Vallejos,Bruno Gustavo Da Silva,Charles Johnson,0.5034244648101294,0.5070042567875653,0.499442332540251,0.1864975983295291,0.0919340884893609,0.2249927779912392,0.1893129913074613,0.0328129893333974,0.2744495545490118,v1-backfill,0.0,True,,,,,
2026-03-14,bf81,UFC Fight Night: Emmett vs. Vallejos,Chris Curtis,Myktybek Orolbai,0.2564320273161041,0.4555122722880326,0.4959367944640334,0.0707186138762759,0.0224702386157993,0.1632431748240288,0.2631405149896105,0.1477338380542807,0.3326936196400045,v1-backfill,0.0,True,,,,,
2026-03-14,bf82,UFC Fight Night: Emmett vs. Vallejos,Steven Asplund,Vitor Petrino,0.4166091698895224,0.4415202188332512,0.3711653238093561,0.2342455038637448,0.0614269988631011,0.1209366671626765,0.2206663482225866,0.1124958252412113,0.2502286566466795,v1-backfill,0.0,True,,,,,
2026-03-14,bf83,UFC Fight Night: Emmett vs. Vallejos,Elijah Smith,You Su Young,0.4430617242766216,0.4824981031032946,0.6355077134355072,0.1371695186077828,0.0571863191676355,0.2487058865012033,0.1051196847902294,0.065016763998845,0.3868018269343038,v1-backfill,1.0,False,,,,,
2026-03-14,bf84,UFC Fight Night: Emmett vs. Vallejos,Bolaji Oki,Manoel Sousa,0.5394334104249771,0.4969393604546314,0.5495889200771675,0.1094759797572045,0.0709279718780402,0.3590294587897323,0.2128500821353717,0.0571570461522159,0.1905594612874352,v1-backfill,0.0,False,,,,,
2026-03-14,bf85,UFC Fight Night: Emmett vs. Vallejos,Brad Tavares,Eryk Anders,0.4866345849165907,0.5010163927543724,0.5914543797051535,0.1098300695746734,0.0378390573497903,0.3389654579921269,0.2348476518115196,0.0260288415588632,0.2524889217130264,v1-backfill,0.0,True,,,,,
2026-03-14,bf86,UFC Fight Night: Emmett vs. Vallejos,Beatriz Mesquita,Montserrat Rendon,0.4183143196209855,0.5057592857636869,0.5789273328014274,0.0761599303140093,0.1517349030629786,0.1904194862439976,0.1212311667420143,0.0719466670795704,0.3885078465574297,v1-backfill,1.0,False,,,,,
2026-03-14,bf87,UFC Fight Night: Emmett vs. Vallejos,Hecher Sosa,Luan Lacerda,0.4573527537143859,0.5225722426636671,0.4355177101636108,0.1654573263773646,0.0889305648128781,0.202964862524143,0.1053968627764901,0.2046975358696562,0.2325528476394678,v1-backfill,1.0,True,,,,,
2026-03-14,bf88,UFC Fight Night: Emmett vs. Vallejos,Piera Rodriguez,Sam Hughes,0.5779534812312468,0.5141532331747398,0.6434031709968923,0.1365950537052031,0.0529096300768128,0.3884487974492308,0.0757685520799908,0.0913235931411008,0.2549543735476615,v1-backfill,1.0,True,,,,,
2026-03-21,bf89,UFC Fight Night: Evloev vs. Murphy,Lerone Murphy,Movsar Evloev,0.4486501022182383,0.5049809298397195,0.640806533562946,0.1351145566126395,0.0481679959942422,0.2653675496113565,0.1160886334601247,0.0598222803700474,0.3754389839515895,v1-backfill,0.0,True,,,,,
2026-03-21,bf90,UFC Fight Night: Evloev vs. Murphy,Luke Riley,Michael Aswell Jr,0.660253462647404,0.5290754672753301,0.4743272266220811,0.2531596703589999,0.0979605726727253,0.3091332196156787,0.0978841813768838,0.0766683489693096,0.1651940070064024,v1-backfill,1.0,True,,,,,
2026-03-21,bf91,UFC Fight Night: Evloev vs. Murphy,Michael Page,Sam Patterson,0.4937477500170711,0.532275991957231,0.5548542294382407,0.1337305274097361,0.0381721606708663,0.3218450619364688,0.1589553522775229,0.1142877302036339,0.2330091675017718,v1-backfill,1.0,True,,,,,
2026-03-21,bf92,UFC Fight Night: Evloev vs. Murphy,Austen Lane,Iwo Baraniewski,0.185509767312397,0.3933184347180475,0.300129771401537,0.0577330494471138,0.0266450438965416,0.1011316739687415,0.5324507837418534,0.0830413515129541,0.1989980974327955,v1-backfill,0.0,False,,,,,
2026-03-21,bf93,UFC Fight Night: Evloev vs. Murphy,Christian Leroy Duncan,Roman Dolidze,0.5838650000875754,0.4793976326269896,0.5243734155134798,0.2480143408227423,0.0721784437577623,0.2636722155070707,0.1211338767977465,0.0342999231082689,0.260701200006409,v1-backfill,1.0,True,,,,,
2026-03-21,bf94,UFC Fight Night: Evloev vs. Murphy,Danny Silva,Kurtis Campbell,0.6556512381424192,0.522281844060439,0.6033132084533029,0.1340117913975035,0.0858690562368375,0.4357703905080781,0.0989771737132522,0.0778287701991036,0.1675428179452248,v1-backfill,1.0,False,,,,,
2026-03-21,bf95,UFC Fight Night: Evloev vs. Murphy,Axel Sola,Mason Jones,0.4761862210143699,0.4945852339813493,0.5480249921928715,0.1820860919185341,0.0703088665611322,0.2237912625347035,0.1387942048984073,0.0607858444290548,0.3242337296581679,v1-backfill,0.0,True,,,,,
2026-03-21,bf96,UFC Fight Night: Evloev vs. Murphy,Losene Keita,Nathaniel Wood,0.2543020677973359,0.3616780182817866,0.630504631922786,0.096714783640097,0.0463576082890899,0.1112296758681489,0.1176387019079246,0.1087842742401023,0.5192749560546371,v1-backfill,0.0,True,,,,,
2026-03-21,bf97,UFC Fight Night: Evloev vs. Murphy,Felipe Franco,Mario Pinto,0.306732544505755,0.4431705670559041,0.3451592573001,0.1257756781209072,0.0638458772300318,0.1171109891548159,0.3943134961693449,0.0709056911796159,0.228048268145284,v1-backfill,0.0,True,,,,,
2026-03-21,bf98,UFC Fight Night: Evloev vs. Murphy,Antonio Trocoli,Mantas Kondratavicius,0.4294278190498909,0.4224498921684906,0.4318571892955392,0.1258265871829563,0.0958115618972641,0.2077896699696705,0.168610656988255,0.1778940046359853,0.2240675193258687,v1-backfill,0.0,True,,,,,
2026-03-21,bf99,UFC Fight Night: Evloev vs. Murphy,Brando Pericic,Louie Sutherland,0.6260548541677132,0.5750818932594951,0.3464146841820623,0.3044006267883557,0.1177972343790549,0.2038569930003025,0.1554893565976244,0.0758980980529024,0.1425576911817598,v1-backfill,1.0,False,,,,,
2026-03-21,bf100,UFC Fight Night: Evloev vs. Murphy,Abdul Kareem Al Selwady,Shaqueme Rock,0.4049483503377571,0.4929620916119823,0.4619420577337463,0.1157831887333507,0.0918463801834834,0.1973187814209228,0.2142422477867778,0.1161861255626415,0.2646232763128235,v1-backfill,1.0,True,,,,,
2026-03-21,bf101,UFC Fight Night: Evloev vs. Murphy,Ravena Oliveira,Shanelle Dyer,0.271805719451219,0.3808298230451024,0.5445246149725979,0.0808282575727754,0.0600324667162968,0.1309449951621467,0.1905954787207359,0.1240191820175938,0.4135796198104511,v1-backfill,0.0,False,,,,,
2026-03-28,bf102,UFC Fight Night: Adesanya vs. Pyfer,Israel Adesanya,Joe Pyfer,0.3620559715992132,0.5168402897199061,0.3082731620499873,0.1541039266119385,0.0467216213357256,0.161230423651549,0.3257829822413554,0.165118307760993,0.1470427383984383,v1-backfill,0.0,False,,,,,
2026-03-28,bf103,UFC Fight Night: Adesanya vs. Pyfer,Alexa Grasso,Maycee Barber,0.2306913610302697,0.3960900207127723,0.6112960683882054,0.0363592364924785,0.0449698841441969,0.1493622403935941,0.2043205885854646,0.1030542223896545,0.4619338279946112,v1-backfill,1.0,False,,,,,
2026-03-28,bf104,UFC Fight Night: Adesanya vs. Pyfer,Michael Chiesa,Niko Price,0.7099055115578417,0.6755769969490992,0.5257720705055033,0.1561833457779274,0.1656790385100836,0.3880431272698306,0.0849977978208275,0.0673677473856581,0.1377289432356727,v1-backfill,1.0,False,,,,,
2026-03-28,bf105,UFC Fight Night: Adesanya vs. Pyfer,Julian Erosa,Lerryan Douglas,0.5788797419236169,0.5511607646428099,0.4776926487708259,0.1136160207586692,0.1493814440248406,0.315882277140107,0.1987271911789278,0.0605826952667363,0.1618103716307189,v1-backfill,0.0,False,,,,,
2026-03-28,bf106,UFC Fight Night: Adesanya vs. Pyfer,Mansur Abdul Malik,Yousri Belgaroui,0.6689144596254348,0.5447308135629412,0.4705063263473087,0.2277561255798784,0.1325319862583632,0.308626347787193,0.1218896992789838,0.0473158625354657,0.1618799785601156,v1-backfill,0.0,False,,,,,
2026-03-28,bf107,UFC Fight Night: Adesanya vs. Pyfer,Kyle Nelson,Terrance Mckinney,0.4422174796322879,0.4781377544768488,0.4564513924798468,0.1446106920007993,0.0511706702916088,0.2464361173398798,0.2328054903710052,0.1149617548567398,0.2100152751399669,v1-backfill,0.0,False,,,,,
2026-03-28,bf108,UFC Fight Night: Adesanya vs. Pyfer,Ignacio Bahamondes,Tofiq Musayev,0.7809353573151893,0.5904110010043331,0.4361610793486355,0.2747481957177382,0.175652151768835,0.3305350098286159,0.088624949828243,0.024813623336548,0.1056260695200196,v1-backfill,0.0,True,,,,,
2026-03-28,bf109,UFC Fight Night: Adesanya vs. Pyfer,Chase Hooper,Lance Gibson Jr,0.6622180244358434,0.5568188984709082,0.4819269169939164,0.177698497481553,0.1767212627884728,0.3077982641658177,0.1103260808250751,0.0533272419109827,0.1741286528280987,v1-backfill,0.0,False,,,,,
2026-03-28,bf110,UFC Fight Night: Adesanya vs. Pyfer,Marcin Tybura,Tyrell Fortune,0.5469715319029415,0.5829720734799971,0.4484037809346466,0.1773505656825284,0.0733467975954903,0.2962741686249227,0.2526393485570648,0.0482595072302697,0.152129612309724,v1-backfill,0.0,True,,,,,
2026-03-28,bf111,UFC Fight Night: Adesanya vs. Pyfer,Casey O Neill,Gabriella Fernandes,0.522965398275778,0.531931508659609,0.5550238494016364,0.1422824142262479,0.0804124621260417,0.3002705219234883,0.079623224507094,0.1426580497389798,0.254753327478148,v1-backfill,1.0,False,,,,,
2026-03-28,bf112,UFC Fight Night: Adesanya vs. Pyfer,Bruno Lopes,Navajo Stirling,0.3048626669100359,0.4316285121623663,0.517360699286599,0.1049410524211395,0.0473563396735895,0.1525652748153068,0.2603191714349535,0.0700227371837184,0.3647954244712922,v1-backfill,0.0,False,,,,,
2026-03-28,bf113,UFC Fight Night: Adesanya vs. Pyfer,Alexia Thainara,Bruna Brasil,0.6554808847330472,0.599934948688748,0.566357289149104,0.1688643948434095,0.1478951714812114,0.3387213184084263,0.0724949667393672,0.0443881777869079,0.2276359707406776,v1-backfill,1.0,True,,,,,
2026-04-04,bf114,UFC Fight Night: Moicano vs. Duncan,Chris Duncan,Renato Moicano,0.5872857604548943,0.4800351640720608,0.293135193345278,0.1939159450326764,0.2125694599924834,0.1808003554297345,0.0858703980886845,0.2145090035408775,0.1123348379155435,v1-backfill,0.0,False,,,,,
2026-04-04,bf115,UFC Fight Night: Moicano vs. Duncan,Tabatha Ricci,Virna Jandiroba,0.5127498791373748,0.4732603517420289,0.6454953122767204,0.1094252471499773,0.0597431283231733,0.3435815036642241,0.1045536496324765,0.0807826626176522,0.3019138086124963,v1-backfill,0.0,True,,,,,
2026-04-04,bf116,UFC Fight Night: Moicano vs. Duncan,Abdul Rakhman Yakhyaev,Brendson Ribeiro,0.6608586142086521,0.5749073195094668,0.340509091277369,0.2328347225699827,0.2394002178427736,0.1886236737958956,0.0981171884673006,0.0891387798425738,0.1518854174814733,v1-backfill,1.0,False,,,,,
2026-04-04,bf117,UFC Fight Night: Moicano vs. Duncan,Ethyn Ewing,Rafael Estevam,0.402407998948941,0.4579292788876829,0.6595347930278249,0.0937761684341433,0.0634334359817351,0.2451983945330625,0.1138381312495224,0.0694174713067739,0.4143363984947624,v1-backfill,1.0,False,,,,,
2026-04-04,bf118,UFC Fight Night: Moicano vs. Duncan,Manolo Zecchini,Tommy Mcmillen,0.4325417139046895,0.4712494361077314,0.4619382772987765,0.1246053339467842,0.0976161472070021,0.2103202327509032,0.20568250614072,0.1101577354067171,0.2516180445478733,v1-backfill,0.0,False,,,,,
2026-04-04,bf119,UFC Fight Night: Moicano vs. Duncan,Jose Mauro Delano,Robert Rucha A,0.4251492443228387,0.5207884093500804,0.4790792083384273,0.1205622232866756,0.0984486991695087,0.2061383218666542,0.1694507807488579,0.1324590884565303,0.272940886471773,v1-backfill,1.0,True,,,,,
2026-04-04,bf120,UFC Fight Night: Moicano vs. Duncan,Guilherme Pat,Thomas Petersen,0.5872256152024364,0.551641230390553,0.4770417572231707,0.2720260802475894,0.0688604600178458,0.2463390749370011,0.1286823062964146,0.0533893962149793,0.2307026822861696,v1-backfill,0.0,True,,,,,
2026-04-04,bf121,UFC Fight Night: Moicano vs. Duncan,Alessandro Costa,Stewart Nicoll,0.5984246547406729,0.5347776649487206,0.4162777647761611,0.2455449601261936,0.1053607025832734,0.2475189920312058,0.1609998467117896,0.0718167258025822,0.1687587727449553,v1-backfill,1.0,False,,,,,
2026-04-04,bf122,UFC Fight Night: Moicano vs. Duncan,Darrius Flowers,Lando Vannata,0.4461281455650452,0.4731772000772493,0.4682523184876262,0.1124634331789855,0.1568448263354029,0.1768198860506567,0.1060585006003797,0.1563809213976056,0.2914324324369695,v1-backfill,1.0,False,,,,,
2026-04-04,bf123,UFC Fight Night: Moicano vs. Duncan,Alice Pereira,Hailey Cowan,0.5609800151231907,0.524378455794506,0.4511904605515194,0.1457473412156412,0.1776036521511348,0.2376290217564146,0.1262803721417728,0.0991781739399315,0.2135614387951048,v1-backfill,1.0,False,,,,,
2026-04-04,bf124,UFC Fight Night: Moicano vs. Duncan,Azamat Bekoev,Tresean Gore,0.6391550890311972,0.5639298779513987,0.3642305457870745,0.3546632984993642,0.0551477466623096,0.2293440438695234,0.075905362018445,0.1500530470328067,0.134886501917551,v1-backfill,0.0,False,,,,,
2026-04-04,bf125,UFC Fight Night: Moicano vs. Duncan,Dione Barbosa,Melissa Gatto,0.519749156329388,0.4702217189628107,0.4905370176959188,0.0990587002918472,0.1404731408355922,0.2802173152019485,0.2197098867819688,0.0502212543946728,0.2103197024939702,v1-backfill,1.0,True,,,,,
