date,game_id,season,home,away,p_home,p_home_binary,p_elo,model,result
2025-04-24,2024030173,2024,MIN,VGK,0.3807140918231438,0.3704437306885246,0.4858850752452037,v2-decomp-backfill,1.0
2025-04-25,2024030133,2024,MTL,WSH,0.4052487014892708,0.3995323990308362,0.4524171214976996,v2-decomp-backfill,1.0
2025-04-25,2024030143,2024,NJD,CAR,0.3832657106932031,0.3621681609429171,0.4541523007602259,v2-decomp-backfill,1.0
2025-04-25,2024030183,2024,EDM,LAK,0.5240177576554496,0.5207270595625288,0.5323536781679352,v2-decomp-backfill,1.0
2025-04-26,2024030114,2024,OTT,TOR,0.4599573065555402,0.4432568465843671,0.450796769076166,v2-decomp-backfill,1.0
2025-04-26,2024030123,2024,FLA,TBL,0.6072811295086448,0.5957638622649346,0.5889307380338751,v2-decomp-backfill,0.0
2025-04-26,2024030164,2024,COL,DAL,0.6188793530634663,0.6134672840126566,0.5481601948205619,v2-decomp-backfill,1.0
2025-04-26,2024030174,2024,MIN,VGK,0.4166678590598132,0.4055772174153601,0.5000868442830486,v2-decomp-backfill,0.0
2025-04-27,2024030134,2024,MTL,WSH,0.4113563106315608,0.3995282411046213,0.4674490684711272,v2-decomp-backfill,0.0
2025-04-27,2024030144,2024,NJD,CAR,0.4232415701070984,0.4147847237046517,0.4646399094439695,v2-decomp-backfill,0.0
2025-04-27,2024030154,2024,STL,WPG,0.4267667979204717,0.4209526865003933,0.461182651333651,v2-decomp-backfill,1.0
2025-04-27,2024030184,2024,EDM,LAK,0.5560536384442692,0.5521958488489966,0.5451967847485569,v2-decomp-backfill,1.0
2025-04-28,2024030124,2024,FLA,TBL,0.6079546365483995,0.5942078468084476,0.57308664291647,v2-decomp-backfill,1.0
2025-04-28,2024030165,2024,DAL,COL,0.4231512955026695,0.4152394712483199,0.5398585810627815,v2-decomp-backfill,1.0
2025-04-29,2024030115,2024,TOR,OTT,0.6062851181831542,0.6194736377660057,0.6359697901279225,v2-decomp-backfill,0.0
2025-04-29,2024030145,2024,CAR,NJD,0.6402251853434668,0.6457709975581079,0.644736780126552,v2-decomp-backfill,1.0
2025-04-29,2024030175,2024,VGK,MIN,0.6430214637005042,0.6469098635149461,0.6085675987523224,v2-decomp-backfill,1.0
2025-04-29,2024030185,2024,LAK,EDM,0.4835797563951575,0.4802087517107037,0.5464862910548354,v2-decomp-backfill,0.0
2025-04-30,2024030125,2024,TBL,FLA,0.4647624990896045,0.4650061714470825,0.5153232876706711,v2-decomp-backfill,0.0
2025-04-30,2024030135,2024,WSH,MTL,0.6575911171218913,0.6755830561321736,0.6422182216830165,v2-decomp-backfill,1.0
2025-04-30,2024030155,2024,WPG,STL,0.6161796248726843,0.614922629836617,0.622220201254776,v2-decomp-backfill,1.0
2025-05-01,2024030116,2024,OTT,TOR,0.4520215904225017,0.4388946903636611,0.4788446790966087,v2-decomp-backfill,0.0
2025-05-01,2024030166,2024,COL,DAL,0.6202467563941014,0.6152100070531815,0.5479329308481021,v2-decomp-backfill,1.0
2025-05-01,2024030176,2024,MIN,VGK,0.3709735573543825,0.3601670570501623,0.4828500635927776,v2-decomp-backfill,0.0
2025-05-01,2024030186,2024,EDM,LAK,0.5549013618663031,0.5550292703795865,0.5687783441458366,v2-decomp-backfill,1.0
2025-05-02,2024030156,2024,STL,WPG,0.4169492261345293,0.4135979204485672,0.4656084055755624,v2-decomp-backfill,1.0
2025-05-03,2024030167,2024,DAL,COL,0.4186625981429,0.4111597039431506,0.5400802579146541,v2-decomp-backfill,1.0
2025-05-04,2024030157,2024,WPG,STL,0.6043951890038046,0.6008352497869196,0.6181428970588513,v2-decomp-backfill,1.0
2025-05-05,2024030211,2024,TOR,FLA,0.4934886819574553,0.4998873275959301,0.5650187004433836,v2-decomp-backfill,1.0
2025-05-06,2024030221,2024,WSH,CAR,0.4813387743131427,0.4737870755838018,0.5399084896620313,v2-decomp-backfill,0.0
2025-05-06,2024030241,2024,VGK,EDM,0.5302275498529624,0.5237386968894312,0.5526497967920098,v2-decomp-backfill,0.0
2025-05-07,2024030212,2024,TOR,FLA,0.474807850415149,0.472925734239985,0.5767953602423729,v2-decomp-backfill,1.0
2025-05-07,2024030231,2024,WPG,DAL,0.6233146670060018,0.6158898073419898,0.5797882224085943,v2-decomp-backfill,0.0
2025-05-08,2024030222,2024,WSH,CAR,0.458310266617391,0.4486647908361931,0.5295164490879546,v2-decomp-backfill,1.0
2025-05-08,2024030242,2024,VGK,EDM,0.5381328310574578,0.5285826694628214,0.5375048391096751,v2-decomp-backfill,0.0
2025-05-09,2024030213,2024,FLA,TOR,0.5586002080496429,0.555832609837604,0.5116344964859009,v2-decomp-backfill,1.0
2025-05-09,2024030232,2024,WPG,DAL,0.618421671632599,0.6059567624228902,0.5641011907432059,v2-decomp-backfill,1.0
2025-05-10,2024030223,2024,CAR,WSH,0.6137494409785634,0.6096584746373034,0.5579260855856413,v2-decomp-backfill,1.0
2025-05-10,2024030243,2024,EDM,VGK,0.489978038113319,0.4893878548479053,0.5730328051557495,v2-decomp-backfill,0.0
2025-05-11,2024030214,2024,FLA,TOR,0.5905890941667156,0.5861131327140197,0.5210699381762215,v2-decomp-backfill,1.0
2025-05-11,2024030233,2024,DAL,WPG,0.4317505546283377,0.4306957993821693,0.5242189198843965,v2-decomp-backfill,1.0
2025-05-12,2024030224,2024,CAR,WSH,0.6282653827084069,0.6257310037530999,0.5699406989469356,v2-decomp-backfill,1.0
2025-05-12,2024030244,2024,EDM,VGK,0.5053720322102344,0.5009753656749508,0.5574703517451272,v2-decomp-backfill,1.0
2025-05-13,2024030234,2024,DAL,WPG,0.4653679168891822,0.4655626006059085,0.5373146969340333,v2-decomp-backfill,1.0
2025-05-14,2024030215,2024,TOR,FLA,0.4367745545843124,0.4343476354386975,0.5660343523850264,v2-decomp-backfill,0.0
2025-05-14,2024030245,2024,VGK,EDM,0.5156550526265395,0.5183228900896814,0.5307462454157661,v2-decomp-backfill,0.0
2025-05-15,2024030225,2024,WSH,CAR,0.4333757436587882,0.4209176077240771,0.5184444445439147,v2-decomp-backfill,0.0
2025-05-15,2024030235,2024,WPG,DAL,0.5826387756385288,0.5703605066020107,0.5503977023431531,v2-decomp-backfill,1.0
2025-05-16,2024030216,2024,FLA,TOR,0.5866332540201297,0.5873779490867496,0.5497902924891409,v2-decomp-backfill,0.0
2025-05-17,2024030236,2024,DAL,WPG,0.4381227171614533,0.4386857077026763,0.5376741609014709,v2-decomp-backfill,1.0
2025-05-18,2024030217,2024,TOR,FLA,0.4574835192882295,0.4585696786552276,0.5655932889817522,v2-decomp-backfill,0.0
2025-05-20,2024030311,2024,CAR,FLA,0.5324395086367326,0.5411005944394576,0.5510285178133115,v2-decomp-backfill,0.0
2025-05-21,2024030321,2024,DAL,EDM,0.4830650708478138,0.4872129754982685,0.546602819839719,v2-decomp-backfill,1.0
2025-05-22,2024030312,2024,CAR,FLA,0.5651939049240422,0.5668155637811275,0.5359193347335146,v2-decomp-backfill,0.0
2025-05-23,2024030322,2024,DAL,EDM,0.4733149539578247,0.4773227951240875,0.5589902930814341,v2-decomp-backfill,0.0
2025-05-24,2024030313,2024,FLA,CAR,0.5229477428870309,0.5287890704197502,0.5788999266245561,v2-decomp-backfill,1.0
2025-05-25,2024030323,2024,EDM,DAL,0.585397479309763,0.5834584362546319,0.556672682283396,v2-decomp-backfill,1.0
2025-05-26,2024030314,2024,FLA,CAR,0.5290375434845563,0.5234769432983538,0.5902020771970945,v2-decomp-backfill,0.0
2025-05-27,2024030324,2024,EDM,DAL,0.6198885695686223,0.6180290106545621,0.5687290053960913,v2-decomp-backfill,1.0
2025-05-28,2024030315,2024,CAR,FLA,0.5378869869128451,0.5376825626018625,0.5258227845795105,v2-decomp-backfill,0.0
2025-05-29,2024030325,2024,DAL,EDM,0.4058656568555601,0.39243079742275,0.519644670882876,v2-decomp-backfill,0.0
2025-06-04,2024030411,2024,EDM,FLA,0.500960441925333,0.5055213753409875,0.556136308926868,v2-decomp-backfill,1.0
2025-06-06,2024030412,2024,EDM,FLA,0.5455179098412566,0.5482607598081047,0.5645960381455899,v2-decomp-backfill,0.0
2025-06-09,2024030413,2024,FLA,EDM,0.4791008918090597,0.4742223512433065,0.5465639722930192,v2-decomp-backfill,1.0
2025-06-12,2024030414,2024,FLA,EDM,0.5450712822969925,0.546766612993937,0.5589527089718427,v2-decomp-backfill,0.0
2025-06-14,2024030415,2024,EDM,FLA,0.4706554234852195,0.4725525485226156,0.5521308724250665,v2-decomp-backfill,0.0
2025-06-17,2024030416,2024,FLA,EDM,0.4866258117463625,0.4840231733720297,0.5633310497229795,v2-decomp-backfill,1.0
2025-10-07,2025020001,2025,FLA,CHI,0.755574652811497,0.7662635083499018,0.7123686051166646,v2-decomp-backfill,1.0
2025-10-07,2025020002,2025,NYR,PIT,0.6291848893755421,0.6435760714559545,0.5891381923925465,v2-decomp-backfill,0.0
2025-10-07,2025020003,2025,LAK,COL,0.5115916511477251,0.5159829552010198,0.5337711436443083,v2-decomp-backfill,0.0
2025-10-08,2025020004,2025,TOR,MTL,0.6276323914413208,0.640430930254271,0.6274266548815223,v2-decomp-backfill,1.0
2025-10-08,2025020005,2025,WSH,BOS,0.6578646014911889,0.6751083792069863,0.6084827744231871,v2-decomp-backfill,0.0
2025-10-08,2025020006,2025,EDM,CGY,0.6389589332711547,0.6563730573212695,0.6112574095970229,v2-decomp-backfill,0.0
2025-10-08,2025020007,2025,VGK,LAK,0.667891809682324,0.6870742585709824,0.5663664501039315,v2-decomp-backfill,0.0
2025-10-09,2025020008,2025,BOS,CHI,0.5609638452033296,0.5497678667019479,0.6257985456783614,v2-decomp-backfill,1.0
2025-10-09,2025020009,2025,BUF,NYR,0.5366419131195975,0.5417630704763025,0.5300771258912595,v2-decomp-backfill,0.0
2025-10-09,2025020010,2025,DET,MTL,0.660264616900446,0.6743990676884757,0.5681564047673899,v2-decomp-backfill,0.0
2025-10-09,2025020011,2025,TBL,OTT,0.6067679341759791,0.6203026423941266,0.5623241492496008,v2-decomp-backfill,0.0
2025-10-09,2025020012,2025,FLA,PHI,0.687917041219486,0.7012696971054795,0.674525779607707,v2-decomp-backfill,1.0
2025-10-09,2025020013,2025,PIT,NYI,0.5068119671773822,0.502217250511478,0.5515774359433259,v2-decomp-backfill,1.0
2025-10-09,2025020014,2025,CAR,NJD,0.6812223201788731,0.6963127563086545,0.6106018489342924,v2-decomp-backfill,1.0
2025-10-09,2025020015,2025,STL,MIN,0.5924989998107749,0.6001146528374071,0.5681712163309295,v2-decomp-backfill,0.0
2025-10-09,2025020016,2025,NSH,CBJ,0.5362450095657418,0.5297118791721043,0.5271435283638914,v2-decomp-backfill,1.0
2025-10-09,2025020017,2025,WPG,DAL,0.634838804290271,0.6326912294256443,0.5646464722704686,v2-decomp-backfill,0.0
2025-10-09,2025020018,2025,COL,UTA,0.6357053839772289,0.6426536696963945,0.6204702422778984,v2-decomp-backfill,1.0
2025-10-09,2025020019,2025,VAN,CGY,0.5868850852090868,0.6013916249002229,0.5407703343942861,v2-decomp-backfill,1.0
2025-10-09,2025020020,2025,SJS,VGK,0.4042638623898503,0.4064415813754005,0.3824495602144925,v2-decomp-backfill,0.0
2025-10-09,2025020021,2025,SEA,ANA,0.6235244340394126,0.6327378785158198,0.5678838465716032,v2-decomp-backfill,1.0
2025-10-11,2025020022,2025,WPG,LAK,0.5947138811468042,0.5916391425393374,0.5731075559516011,v2-decomp-backfill,1.0
2025-10-11,2025020023,2025,CGY,STL,0.4667568392120371,0.4898816763309223,0.535232963437105,v2-decomp-backfill,0.0
2025-10-11,2025020024,2025,BOS,BUF,0.4518672461282416,0.4663074327631844,0.554771007196602,v2-decomp-backfill,1.0
2025-10-11,2025020025,2025,DET,TOR,0.5383006830880703,0.5351080156752064,0.4735588788300282,v2-decomp-backfill,1.0
2025-10-11,2025020026,2025,TBL,NJD,0.6170348578748223,0.6349617781390189,0.5869601751503482,v2-decomp-backfill,0.0
2025-10-11,2025020027,2025,FLA,OTT,0.6481971981408948,0.6643757770728297,0.6165144095391792,v2-decomp-backfill,1.0
2025-10-11,2025020028,2025,NYI,WSH,0.5514726230841298,0.5505333555931984,0.4965439321601927,v2-decomp-backfill,0.0
2025-10-11,2025020029,2025,PIT,NYR,0.4848238847487688,0.4779378180206867,0.5232456895652313,v2-decomp-backfill,0.0
2025-10-11,2025020030,2025,CAR,PHI,0.7081427631914856,0.7294885491133288,0.6495420611853978,v2-decomp-backfill,1.0
2025-10-11,2025020031,2025,CHI,MTL,0.4645810653832488,0.458907377361544,0.4668017770100774,v2-decomp-backfill,0.0
2025-10-11,2025020032,2025,NSH,UTA,0.5191680306094135,0.5239960773060706,0.5352846621309721,v2-decomp-backfill,0.0
2025-10-11,2025020033,2025,MIN,CBJ,0.5777493691153387,0.5892400826340304,0.5844271307131735,v2-decomp-backfill,0.0
2025-10-11,2025020034,2025,COL,DAL,0.6170313525203736,0.6253167179689916,0.5571340406887096,v2-decomp-backfill,0.0
2025-10-11,2025020035,2025,EDM,VAN,0.630084117254456,0.6466715088801529,0.6058916261771491,v2-decomp-backfill,1.0
2025-10-11,2025020036,2025,SJS,ANA,0.4834670809140529,0.4880590234009028,0.4725823490243202,v2-decomp-backfill,0.0
2025-10-11,2025020037,2025,SEA,VGK,0.4909593256302687,0.4837280638378369,0.479756362997951,v2-decomp-backfill,1.0
2025-10-12,2025020038,2025,NYR,WSH,0.4602716173147617,0.4602810721515619,0.535615282069372,v2-decomp-backfill,0.0
2025-10-13,2025020039,2025,BUF,COL,0.4360762937752904,0.4379448352252385,0.4660333396108718,v2-decomp-backfill,0.0
2025-10-13,2025020040,2025,BOS,TBL,0.4700333239908894,0.4741166294385824,0.525698049767546,v2-decomp-backfill,0.0
2025-10-13,2025020041,2025,OTT,NSH,0.5672654788057653,0.5752987375499027,0.6031185064457029,v2-decomp-backfill,0.0
2025-10-13,2025020042,2025,NYI,WPG,0.5126624220974496,0.5257325840947114,0.4551189557282436,v2-decomp-backfill,0.0
2025-10-13,2025020043,2025,TOR,DET,0.5718443463050267,0.5790955931151385,0.613092129579387,v2-decomp-backfill,0.0
2025-10-13,2025020044,2025,PHI,FLA,0.430009851644255,0.4264418425128465,0.4049916180019216,v2-decomp-backfill,1.0
2025-10-13,2025020045,2025,CBJ,NJD,0.560504810827718,0.575191883604893,0.5463177533852671,v2-decomp-backfill,0.0
2025-10-13,2025020046,2025,VAN,STL,0.5024661308499084,0.496255872965175,0.5256356778032617,v2-decomp-backfill,0.0
2025-10-13,2025020047,2025,MIN,LAK,0.4488617327451015,0.4355415122737029,0.5280715061851584,v2-decomp-backfill,1.0
2025-10-13,2025020048,2025,CHI,UTA,0.4266947635675595,0.4242585031778572,0.4586809785415802,v2-decomp-backfill,1.0
2025-10-14,2025020049,2025,TOR,NSH,0.5646814590598694,0.5704850277503899,0.6300745904353181,v2-decomp-backfill,1.0
2025-10-14,2025020050,2025,MTL,SEA,0.5014157654515433,0.5166591605832581,0.5604404152841153,v2-decomp-backfill,1.0
2025-10-14,2025020051,2025,NYR,EDM,0.4116324459385592,0.4224264171844764,0.4952096246939242,v2-decomp-backfill,0.0
2025-10-14,2025020052,2025,WSH,TBL,0.603345515389304,0.6202412993332012,0.5688251569653862,v2-decomp-backfill,1.0
2025-10-14,2025020053,2025,CGY,VGK,0.4732834543938737,0.4697858454860659,0.5076690968195584,v2-decomp-backfill,0.0
2025-10-14,2025020054,2025,DAL,MIN,0.6370390709788489,0.6535731864407106,0.598557852784408,v2-decomp-backfill,1.0
2025-10-14,2025020055,2025,SJS,CAR,0.3133895664813307,0.2982943343283901,0.3618263073989805,v2-decomp-backfill,0.0
2025-10-14,2025020056,2025,ANA,PIT,0.5101956570763767,0.5164674511205241,0.5217781619810397,v2-decomp-backfill,1.0
2025-10-15,2025020057,2025,BUF,OTT,0.5329562249166663,0.5305287169654876,0.5094137967632266,v2-decomp-backfill,1.0
2025-10-15,2025020058,2025,DET,FLA,0.4599908837236189,0.4532813331348039,0.464983540420291,v2-decomp-backfill,1.0
2025-10-15,2025020059,2025,STL,CHI,0.7242393330994789,0.7309442937344672,0.6735977742393023,v2-decomp-backfill,0.0
2025-10-15,2025020060,2025,UTA,CGY,0.6881687086938006,0.7039580115297113,0.5381544342162071,v2-decomp-backfill,1.0
2025-10-16,2025020061,2025,TOR,NYR,0.5253564430431469,0.543301466314799,0.5995292652338735,v2-decomp-backfill,1.0
2025-10-16,2025020062,2025,MTL,NSH,0.5401536324111457,0.5356324734474964,0.5768484848463948,v2-decomp-backfill,1.0
2025-10-16,2025020063,2025,OTT,SEA,0.5194481629482061,0.523342756138053,0.5790341738111707,v2-decomp-backfill,1.0
2025-10-16,2025020064,2025,NJD,FLA,0.5467916576441069,0.5483896519582783,0.4655886081619778,v2-decomp-backfill,1.0
2025-10-16,2025020065,2025,NYI,EDM,0.4344408161838272,0.4254451203562562,0.4401579569600032,v2-decomp-backfill,1.0
2025-10-16,2025020066,2025,PHI,WPG,0.4270856279876541,0.420432658984568,0.4370404806595049,v2-decomp-backfill,0.0
2025-10-16,2025020067,2025,CBJ,COL,0.3973019575944054,0.3899045637629318,0.4660139895208556,v2-decomp-backfill,0.0
2025-10-16,2025020068,2025,DAL,VAN,0.5551701937541573,0.5747576648015693,0.6187063000018697,v2-decomp-backfill,0.0
2025-10-16,2025020069,2025,VGK,BOS,0.6321272730854929,0.6499396184525872,0.6118556971050658,v2-decomp-backfill,1.0
2025-10-16,2025020070,2025,ANA,CAR,0.3789731396051516,0.3634032349577721,0.4451317073524617,v2-decomp-backfill,0.0
2025-10-16,2025020071,2025,LAK,PIT,0.6164215456077345,0.6216140793665047,0.6015064252832011,v2-decomp-backfill,0.0
2025-10-17,2025020072,2025,DET,TBL,0.5347275091320243,0.5264390932079076,0.5417263066055615,v2-decomp-backfill,1.0
2025-10-17,2025020073,2025,WSH,MIN,0.5845826343413317,0.593200792056484,0.5852395380566447,v2-decomp-backfill,1.0
2025-10-17,2025020074,2025,CHI,VAN,0.4817567945809644,0.4919657753894609,0.4571637282226711,v2-decomp-backfill,0.0
2025-10-17,2025020075,2025,UTA,SJS,0.7391762279738772,0.7554491080380219,0.6682833805652886,v2-decomp-backfill,1.0
2025-10-18,2025020076,2025,BUF,FLA,0.4636156470047391,0.4581396936338643,0.450290673171639,v2-decomp-backfill,1.0
2025-10-18,2025020077,2025,OTT,NYI,0.4979292987489149,0.516315273501568,0.5885085126463242,v2-decomp-backfill,0.0
2025-10-18,2025020078,2025,NJD,EDM,0.4471871534080672,0.4383278856541057,0.4865084981478953,v2-decomp-backfill,1.0
2025-10-18,2025020079,2025,TOR,SEA,0.5888510580028108,0.6039097246601913,0.6351854738669591,v2-decomp-backfill,0.0
2025-10-18,2025020080,2025,MTL,NYR,0.5523218662360391,0.5573635333072255,0.5432158180055506,v2-decomp-backfill,0.0
2025-10-18,2025020081,2025,PHI,MIN,0.6342618514241086,0.6391725189866063,0.497870093019724,v2-decomp-backfill,1.0
2025-10-18,2025020082,2025,CBJ,TBL,0.6351580309702547,0.6511623663385425,0.5119406116961513,v2-decomp-backfill,1.0
2025-10-18,2025020083,2025,STL,DAL,0.5627458123178336,0.5657866262717319,0.5158996697580823,v2-decomp-backfill,1.0
2025-10-18,2025020084,2025,WPG,NSH,0.6312088276053966,0.6345791910188556,0.6561089565518866,v2-decomp-backfill,1.0
2025-10-18,2025020085,2025,COL,BOS,0.710133661486964,0.7255144179966834,0.6375017513887957,v2-decomp-backfill,1.0
2025-10-18,2025020086,2025,LAK,CAR,0.4727870156825649,0.4606233308750181,0.5029930023230239,v2-decomp-backfill,0.0
2025-10-18,2025020087,2025,VGK,CGY,0.649140424426749,0.6609467908094621,0.6125811770259425,v2-decomp-backfill,1.0
2025-10-18,2025020088,2025,SJS,PIT,0.3663009655826933,0.3302056504818005,0.4274717366839086,v2-decomp-backfill,0.0
2025-10-19,2025020089,2025,WSH,VAN,0.6109880375771837,0.6116206369091494,0.590931530317316,v2-decomp-backfill,0.0
2025-10-19,2025020090,2025,DET,EDM,0.5048470597021044,0.5019038025186718,0.5016688274246561,v2-decomp-backfill,1.0
2025-10-19,2025020091,2025,CHI,ANA,0.4608473653981094,0.4665062085337721,0.5045650861033354,v2-decomp-backfill,1.0
2025-10-19,2025020092,2025,UTA,BOS,0.7047719611761925,0.7047932778580467,0.56466478146072,v2-decomp-backfill,1.0
2025-10-20,2025020093,2025,NYR,MIN,0.6060289172742142,0.6062938368437649,0.5614142143912224,v2-decomp-backfill,0.0
2025-10-20,2025020094,2025,PHI,SEA,0.514314900886093,0.5104164098237866,0.5270164339976907,v2-decomp-backfill,1.0
2025-10-20,2025020095,2025,MTL,BUF,0.5024726432352282,0.4972165091875429,0.5587023044922913,v2-decomp-backfill,1.0
2025-10-20,2025020096,2025,CGY,WPG,0.4519319810667266,0.4481257366431779,0.4559027617706529,v2-decomp-backfill,0.0
2025-10-20,2025020097,2025,VGK,CAR,0.4669526086880928,0.4615252347540678,0.5354488347188698,v2-decomp-backfill,1.0
2025-10-21,2025020098,2025,TOR,NJD,0.5899976171084094,0.6114717143361074,0.5956274641965512,v2-decomp-backfill,0.0
2025-10-21,2025020099,2025,OTT,EDM,0.4599626657576676,0.4569857585445454,0.4967159311850518,v2-decomp-backfill,0.0
2025-10-21,2025020100,2025,NYI,SJS,0.7077539278586306,0.7346462826669031,0.6671709991908243,v2-decomp-backfill,1.0
2025-10-21,2025020101,2025,PIT,VAN,0.4809504180707205,0.4710748658782633,0.5232105952231066,v2-decomp-backfill,1.0
2025-10-21,2025020102,2025,WSH,SEA,0.7036494639030342,0.7173494331862819,0.6171793913481006,v2-decomp-backfill,1.0
2025-10-21,2025020103,2025,BOS,FLA,0.3384205488498523,0.3374686207395421,0.4514930516523027,v2-decomp-backfill,0.0
2025-10-21,2025020104,2025,STL,LAK,0.5452084871965144,0.5492063344168149,0.5644301101684984,v2-decomp-backfill,0.0
2025-10-21,2025020105,2025,NSH,ANA,0.5507713413929745,0.5577088109486275,0.561388179426584,v2-decomp-backfill,0.0
2025-10-21,2025020106,2025,DAL,CBJ,0.5875444455402465,0.6066031764132552,0.6206216721641554,v2-decomp-backfill,0.0
2025-10-21,2025020107,2025,UTA,COL,0.4521388552125316,0.4408350968946201,0.4709615433442926,v2-decomp-backfill,1.0
2025-10-22,2025020108,2025,NJD,MIN,0.4938023593308905,0.4596287305341365,0.5609532626877813,v2-decomp-backfill,1.0
2025-10-22,2025020109,2025,BUF,DET,0.4928973535706999,0.4880235406786217,0.5089136866205733,v2-decomp-backfill,1.0
2025-10-22,2025020110,2025,CGY,MTL,0.5391331341810167,0.5446128715645547,0.5328420994292443,v2-decomp-backfill,0.0
2025-10-23,2025020111,2025,BOS,ANA,0.5035282830445322,0.5155430034579662,0.5612985360454434,v2-decomp-backfill,0.0
2025-10-23,2025020112,2025,OTT,PHI,0.5789971604558334,0.5865482658824113,0.5875590991951138,v2-decomp-backfill,1.0
2025-10-23,2025020113,2025,TBL,CHI,0.6649366126754293,0.6766955910034191,0.6444730533368468,v2-decomp-backfill,0.0
2025-10-23,2025020114,2025,FLA,PIT,0.6375069939989096,0.6536408768209809,0.6303948633602706,v2-decomp-backfill,0.0
2025-10-23,2025020115,2025,NYI,DET,0.5814377386159214,0.5863758143311801,0.5178888304294064,v2-decomp-backfill,1.0
2025-10-23,2025020116,2025,NYR,SJS,0.6826984692041289,0.7042828863467151,0.6942070681786073,v2-decomp-backfill,0.0
2025-10-23,2025020117,2025,STL,UTA,0.5521938925179412,0.557266723148435,0.5760700956978284,v2-decomp-backfill,0.0
2025-10-23,2025020118,2025,NSH,VAN,0.5348171145594166,0.5363068904264449,0.4950541926538195,v2-decomp-backfill,1.0
2025-10-23,2025020119,2025,DAL,LAK,0.5222600661615531,0.5215528376935894,0.5758241769746281,v2-decomp-backfill,0.0
2025-10-23,2025020120,2025,WPG,SEA,0.6473765116117404,0.648336384567502,0.6599650446211618,v2-decomp-backfill,0.0
2025-10-23,2025020121,2025,COL,CAR,0.4724911770002576,0.4602240531773711,0.5545060069439761,v2-decomp-backfill,0.0
2025-10-23,2025020122,2025,EDM,MTL,0.7248927400900209,0.7291146434610545,0.6082509886745194,v2-decomp-backfill,1.0
2025-10-24,2025020123,2025,BUF,TOR,0.5180526856083763,0.5078109892079093,0.4840579123215333,v2-decomp-backfill,1.0
2025-10-24,2025020124,2025,NJD,SJS,0.7510904538283949,0.7675846288971957,0.7042332921691614,v2-decomp-backfill,1.0
2025-10-24,2025020125,2025,CBJ,WSH,0.5098265030498099,0.5038998159551719,0.4927896285300067,v2-decomp-backfill,0.0
2025-10-24,2025020126,2025,WPG,CGY,0.5633174005496892,0.5411472154214823,0.647615741742733,v2-decomp-backfill,1.0
2025-10-25,2025020127,2025,PHI,NYI,0.4576108503997518,0.4401257176774305,0.5196539904104748,v2-decomp-backfill,1.0
2025-10-25,2025020128,2025,BOS,COL,0.3372268791800062,0.3305316566855806,0.443558666727515,v2-decomp-backfill,1.0
2025-10-25,2025020129,2025,TBL,ANA,0.5706186211554248,0.5737560563937891,0.589567509882538,v2-decomp-backfill,1.0
2025-10-25,2025020130,2025,FLA,VGK,0.5483848681461053,0.5598653510028254,0.5557632787198236,v2-decomp-backfill,1.0
2025-10-25,2025020131,2025,MIN,UTA,0.5008740093719358,0.4972976736205356,0.5443264488902407,v2-decomp-backfill,0.0
2025-10-25,2025020132,2025,TOR,BUF,0.5804218460286763,0.5648571032055787,0.6032971481115981,v2-decomp-backfill,1.0
2025-10-25,2025020133,2025,DET,STL,0.4713434714258622,0.4796115978261623,0.5382953362734993,v2-decomp-backfill,1.0
2025-10-25,2025020134,2025,PIT,CBJ,0.5394889828210707,0.5493417772132466,0.5664461999242398,v2-decomp-backfill,0.0
2025-10-25,2025020135,2025,WSH,OTT,0.4990091853613261,0.4666549069928112,0.5977880248899429,v2-decomp-backfill,0.0
2025-10-25,2025020136,2025,VAN,MTL,0.5386280760899458,0.5207363310838081,0.5566792543782129,v2-decomp-backfill,0.0
2025-10-25,2025020137,2025,NSH,LAK,0.4761713259007429,0.4687094927010947,0.4835943612579729,v2-decomp-backfill,1.0
2025-10-25,2025020138,2025,DAL,CAR,0.478206731252585,0.4688653124714765,0.5217043588505214,v2-decomp-backfill,1.0
2025-10-25,2025020139,2025,SEA,EDM,0.4201754193729531,0.4030133786303116,0.461798428687772,v2-decomp-backfill,1.0
2025-10-26,2025020140,2025,NJD,COL,0.5695518521194437,0.5621542946813443,0.5154358471193027,v2-decomp-backfill,1.0
2025-10-26,2025020141,2025,TBL,VGK,0.5020694799885856,0.4899426502414207,0.4990667889204899,v2-decomp-backfill,1.0
2025-10-26,2025020142,2025,MIN,SJS,0.5955663682997812,0.5794520191201056,0.6839747453319203,v2-decomp-backfill,0.0
2025-10-26,2025020143,2025,WPG,UTA,0.6522440214695666,0.6729106677620104,0.6155823762844199,v2-decomp-backfill,0.0
2025-10-26,2025020144,2025,CHI,LAK,0.4214707747715263,0.4154088963268021,0.4468723258512647,v2-decomp-backfill,0.0
2025-10-26,2025020145,2025,NSH,DAL,0.4168644263427523,0.4089741243505011,0.4655350250344164,v2-decomp-backfill,0.0
2025-10-26,2025020146,2025,CGY,NYR,0.4866408375298444,0.4866063901240701,0.5221095091322636,v2-decomp-backfill,1.0
2025-10-26,2025020147,2025,VAN,EDM,0.4134762512752996,0.3965274986852378,0.4880705869195174,v2-decomp-backfill,1.0
2025-10-27,2025020148,2025,PIT,STL,0.4826739141090127,0.4788730005022319,0.5308449403765374,v2-decomp-backfill,1.0
2025-10-27,2025020149,2025,OTT,BOS,0.6121690874003267,0.6070452696480569,0.5935261160204004,v2-decomp-backfill,1.0
