date,gamePk,home,away,p_home,p_home_elo,model,h5,a5,result
20260513,824603,CWS,KC,0.4663726919091565,0.5033979387741926,v2-backfill,5.0,3.0,1.0
20260513,824841,BAL,NYY,0.4382056580246918,0.4228434643538014,v2-backfill,5.0,0.0,1.0
20260513,825010,ATH,STL,0.5607354362822499,0.5307762798086118,v2-backfill,4.0,1.0,1.0
20260514,823383,PIT,COL,0.6187035427611236,0.613551478559412,v2-backfill,7.0,2.0,1.0
20260514,823630,NYM,DET,0.6224850315466142,0.5201958566480489,v2-backfill,6.0,3.0,1.0
20260514,823709,MIN,MIA,0.5990129123784005,0.5504291721647007,v2-backfill,6.0,0.0,1.0
20260514,823789,MIL,SD,0.654224860674368,0.5697437842038369,v2-backfill,7.0,0.0,1.0
20260514,824196,HOU,SEA,0.5042567537449831,0.4750541424373481,v2-backfill,1.0,5.0,0.0
20260514,824517,CIN,WSH,0.5920678113893681,0.5286437264125283,v2-backfill,9.0,0.0,1.0
20260514,824602,CWS,KC,0.4625070427599144,0.5091143238876008,v2-backfill,5.0,1.0,1.0
20260515,822739,WSH,BAL,0.4650639114436621,0.5390447390315866,v2-backfill,1.0,0.0,1.0
20260515,822983,TB,MIA,0.5743736059485866,0.5703874021357541,v2-backfill,6.0,1.0,1.0
20260515,823061,STL,KC,0.5471666253148413,0.5280846035717858,v2-backfill,3.0,2.0,1.0
20260515,823140,SEA,SD,0.5578870327331826,0.5386389321837771,v2-backfill,0.0,1.0,0.0
20260515,823384,PIT,PHI,0.5717581367451091,0.5298784345668603,v2-backfill,7.0,3.0,1.0
20260515,823629,NYM,NYY,0.3875966727518695,0.4699951491081545,v2-backfill,0.0,4.0,0.0
20260515,823707,MIN,MIL,0.6048369985862048,0.4779152891702442,v2-backfill,0.0,1.0,0.0
20260515,824037,LAA,LAD,0.4455647900780847,0.461567969219492,v2-backfill,0.0,4.0,0.0
20260515,824194,HOU,TEX,0.4581531599560275,0.4666242285992634,v2-backfill,1.0,0.0,1.0
20260515,824280,DET,TOR,0.4884144185718985,0.5474643856143434,v2-backfill,1.0,2.0,0.0
20260515,824360,COL,AZ,0.4436884049328268,0.4217962869075231,v2-backfill,1.0,7.0,0.0
20260515,824439,CLE,CIN,0.5980923064217011,0.5363986520706678,v2-backfill,0.0,3.0,0.0
20260515,824601,CWS,CHC,0.4807682947364782,0.4685842644202144,v2-backfill,3.0,4.0,0.0
20260515,824925,ATL,BOS,0.5738883397162877,0.5307294540929142,v2-backfill,2.0,0.0,1.0
20260515,825009,ATH,SF,0.5694712445652659,0.5589695700124824,v2-backfill,5.0,2.0,1.0
20260516,822737,WSH,BAL,0.5979239893287438,0.5443147551708051,v2-backfill,4.0,0.0,1.0
20260516,822981,TB,MIA,0.6187146978887312,0.5752285808346804,v2-backfill,1.0,0.0,1.0
20260516,823060,STL,KC,0.5461756189547243,0.5334970724321587,v2-backfill,3.0,1.0,1.0
20260516,823139,SEA,SD,0.6616214495956664,0.5324690585651778,v2-backfill,2.0,5.0,0.0
20260516,823382,PIT,PHI,0.4282942610454993,0.5352678850369578,v2-backfill,0.0,5.0,0.0
20260516,823627,NYM,NYY,0.4132537981573136,0.4646073252890458,v2-backfill,5.0,2.0,1.0
20260516,824038,LAA,LAD,0.4912843135194605,0.4562898775936607,v2-backfill,0.0,1.0,0.0
20260516,824193,HOU,TEX,0.4092571898091441,0.472742290508314,v2-backfill,4.0,0.0,1.0
20260516,824359,COL,AZ,0.4302556045189746,0.4170663079261406,v2-backfill,3.0,2.0,1.0
20260516,824435,CLE,CIN,0.6125309927625564,0.5302506460126347,v2-backfill,2.0,4.0,0.0
20260516,824600,CWS,CHC,0.559966954183087,0.4632146347351938,v2-backfill,7.0,0.0,1.0
20260516,824924,ATL,BOS,0.5868264552476724,0.5361079428376859,v2-backfill,2.0,1.0,1.0
20260516,825007,ATH,SF,0.5657442721050581,0.5639703323436066,v2-backfill,1.0,5.0,0.0
20260517,822738,WSH,BAL,0.5389759036716626,0.5495147883871234,v2-backfill,2.0,6.0,0.0
20260517,822982,TB,MIA,0.6156156577543392,0.5800010623879076,v2-backfill,5.0,2.0,1.0
20260517,823058,STL,KC,0.5567561524257368,0.5388397303009648,v2-backfill,0.0,2.0,0.0
20260517,823138,SEA,SD,0.6514338125209895,0.5263600753735965,v2-backfill,0.0,2.0,0.0
20260517,823381,PIT,PHI,0.5928786719024467,0.5291310216595856,v2-backfill,0.0,2.0,0.0
20260517,823708,MIN,MIL,0.5865608625933728,0.4727432047050419,v2-backfill,4.0,3.0,1.0
20260517,824034,LAA,LAD,0.5686161632929665,0.4510817681721039,v2-backfill,1.0,7.0,0.0
20260517,824192,HOU,TEX,0.4995635643202172,0.478798239352493,v2-backfill,0.0,2.0,0.0
20260517,824279,DET,TOR,0.5212624071308477,0.5407398417040306,v2-backfill,0.0,4.0,0.0
20260517,824358,COL,AZ,0.3985316117418124,0.4236071090182742,v2-backfill,2.0,7.0,0.0
20260517,824436,CLE,CIN,0.6098202683758068,0.5241640620123587,v2-backfill,6.0,2.0,1.0
20260517,824923,ATL,BOS,0.6253719773269505,0.541416547947128,v2-backfill,7.0,0.0,1.0
20260517,825006,ATH,SF,0.6131073473988224,0.5575733973576306,v2-backfill,1.0,2.0,0.0
20260518,822734,WSH,NYM,0.5014934108418686,0.4996007180124007,v2-backfill,3.0,4.0,0.0
20260518,822980,TB,BAL,0.6266854841374594,0.5839049713741198,v2-backfill,12.0,4.0,1.0
20260518,823137,SEA,CWS,0.6324995291285864,0.5412969103947864,v2-backfill,2.0,0.0,1.0
20260518,823301,SD,LAD,0.4604136602989893,0.4846779002228433,v2-backfill,1.0,0.0,1.0
20260518,823549,NYY,TOR,0.641445210325772,0.5951586471923996,v2-backfill,3.0,4.0,0.0
20260518,823705,MIN,HOU,0.5870349100706891,0.5631172880326806,v2-backfill,3.0,0.0,1.0
20260518,823867,MIA,ATL,0.5893608323409479,0.473936646558551,v2-backfill,12.0,0.0,1.0
20260518,824277,DET,CLE,0.5621678679279292,0.5105036872572495,v2-backfill,1.0,4.0,0.0
20260518,824357,COL,TEX,0.3428661189131613,0.4267543293593065,v2-backfill,6.0,2.0,1.0
20260518,824680,CHC,MIL,0.586157972461358,0.508495623814056,v2-backfill,3.0,8.0,0.0
20260518,825087,AZ,SF,0.549468394934665,0.5647070575726032,v2-backfill,12.0,2.0,1.0
20260519,822736,WSH,NYM,0.4164875182518594,0.4938491623982169,v2-backfill,9.0,5.0,1.0
20260519,823059,STL,PIT,0.4658760529950826,0.5068687557104378,v2-backfill,3.0,4.0,0.0
20260519,823136,SEA,CWS,0.5804493551111496,0.5465371329617252,v2-backfill,1.0,0.0,1.0
20260519,823302,SD,LAD,0.4295890625687089,0.4906070714665154,v2-backfill,4.0,3.0,1.0
20260519,823464,PHI,CIN,0.597387958675435,0.5328496477581707,v2-backfill,1.0,2.0,0.0
20260519,823548,NYY,TOR,0.558485546984816,0.5885379616602048,v2-backfill,5.0,3.0,1.0
20260519,823704,MIN,HOU,0.6676855848466832,0.5680604914914904,v2-backfill,0.0,2.0,0.0
20260519,823865,MIA,ATL,0.5653817792679018,0.4799802384026697,v2-backfill,4.0,3.0,1.0
20260519,824033,LAA,ATH,0.5900615349595523,0.4808684799726214,v2-backfill,4.0,6.0,0.0
20260519,824112,KC,BOS,0.4369937442414386,0.5225632555956063,v2-backfill,1.0,2.0,0.0
20260519,824356,COL,TEX,0.4225993445612209,0.4332245707792897,v2-backfill,0.0,8.0,0.0
20260519,824677,CHC,MIL,0.4610251050872491,0.502642144715494,v2-backfill,0.0,3.0,0.0
20260519,825086,AZ,SF,0.5658811678096854,0.5696280722695519,v2-backfill,1.0,3.0,0.0
20260520,822735,WSH,NYM,0.5318342406940038,0.499676129011441,v2-backfill,4.0,2.0,1.0
20260520,823057,STL,PIT,0.4870048818210223,0.5010336441706016,v2-backfill,0.0,2.0,0.0
20260520,823299,SD,LAD,0.4252598138623865,0.4964706277229768,v2-backfill,0.0,3.0,0.0
20260520,823462,PHI,CIN,0.5892028050978241,0.5267368483933846,v2-backfill,1.0,4.0,0.0
20260520,823703,MIN,HOU,0.6438596728717438,0.5616305516077941,v2-backfill,4.0,1.0,1.0
20260520,823866,MIA,ATL,0.4068056573455515,0.4859601702680298,v2-backfill,1.0,3.0,0.0
20260520,824032,LAA,ATH,0.4495796066113127,0.475342949111695,v2-backfill,5.0,3.0,1.0
20260520,824111,KC,BOS,0.547345543214619,0.516556303469331,v2-backfill,3.0,2.0,1.0
20260520,824355,COL,TEX,0.4258454004880256,0.428332527581833,v2-backfill,4.0,3.0,1.0
20260520,824678,CHC,MIL,0.4772938700420924,0.4968553292254004,v2-backfill,0.0,4.0,0.0
20260520,825084,AZ,SF,0.5837212481838222,0.5631857654274381,v2-backfill,6.0,3.0,1.0
20260521,822733,WSH,NYM,0.541630078406149,0.5054361061943414,v2-backfill,1.0,2.0,0.0
20260521,823056,STL,PIT,0.4629232989531848,0.4952654241582471,v2-backfill,1.0,2.0,0.0
20260521,823545,NYY,TOR,0.6462869872281093,0.5920834376255883,v2-backfill,0.0,1.0,0.0
20260521,823864,MIA,ATL,0.5005275877644809,0.4803717475112232,v2-backfill,2.0,5.0,0.0
20260521,824031,LAA,ATH,0.5370086545782721,0.4813718956933447,v2-backfill,2.0,0.0,1.0
20260521,824274,DET,CLE,0.5722602110322684,0.5045217749982719,v2-backfill,0.0,2.0,0.0
20260522,822816,TOR,PIT,0.6065853010358843,0.4887339476576923,v2-backfill,3.0,1.0,1.0
20260522,823223,SF,CWS,0.4457673650035401,0.5180424721167814,v2-backfill,3.0,9.0,0.0
20260522,823546,NYY,TB,0.5499019019069583,0.5462399466496554,v2-backfill,1.0,0.0,1.0
20260522,823788,MIL,LAD,0.533958412298356,0.5402371465286525,v2-backfill,5.0,0.0,1.0
20260522,823863,MIA,NYM,0.5301869160488334,0.4774952349543367,v2-backfill,2.0,1.0,1.0
20260522,824029,LAA,TEX,0.4204720205171763,0.4825240818096193,v2-backfill,6.0,3.0,1.0
20260522,824679,CHC,HOU,0.555840739013751,0.5854079089003278,v2-backfill,0.0,4.0,0.0
20260522,824761,BOS,MIN,0.481834987254455,0.5006750956218361,v2-backfill,6.0,3.0,1.0
20260522,824842,BAL,DET,0.4690097795503095,0.4935415985255532,v2-backfill,6.0,4.0,1.0
20260522,825082,AZ,COL,0.7294459123503347,0.6189804663823071,v2-backfill,2.0,1.0,1.0
20260523,822814,TOR,PIT,0.3970790124377726,0.4946184162801809,v2-backfill,1.0,0.0,1.0
20260523,823222,SF,CWS,0.5080337864429301,0.5120837716305622,v2-backfill,9.0,3.0,1.0
20260523,823300,SD,ATH,0.5215490644852655,0.5256464398647347,v2-backfill,2.0,0.0,1.0
20260523,823458,PHI,CLE,0.6403201737923697,0.5128658095653648,v2-backfill,2.0,0.0,1.0
20260523,823787,MIL,LAD,0.5561003650521547,0.5454914099583867,v2-backfill,3.0,4.0,0.0
20260523,823862,MIA,NYM,0.5361661540584115,0.4835015694247873,v2-backfill,4.0,0.0,1.0
20260523,824030,LAA,TEX,0.3914289533567559,0.4884766627455129,v2-backfill,3.0,1.0,1.0
20260523,824109,KC,SEA,0.4638668146399408,0.5004183871296193,v2-backfill,4.0,0.0,1.0
20260523,824516,CIN,STL,0.4462859830273956,0.5379962281003596,v2-backfill,5.0,1.0,1.0
20260523,824518,CIN,STL,0.5596105631093127,0.5432800557417231,v2-backfill,1.0,3.0,0.0
20260523,824674,CHC,HOU,0.5722955768293786,0.5788501019491643,v2-backfill,0.0,3.0,0.0
20260523,824760,BOS,MIN,0.4716766163354292,0.5064234330253107,v2-backfill,1.0,4.0,0.0
20260523,824920,ATL,WSH,0.5929236954615332,0.5455479762924755,v2-backfill,0.0,2.0,0.0
20260523,825080,AZ,COL,0.6472036910596478,0.6231099928943633,v2-backfill,5.0,2.0,1.0
20260524,822813,TOR,PIT,0.595881363857565,0.5004366288482397,v2-backfill,1.0,2.0,0.0
20260524,823220,SF,CWS,0.5575735981558966,0.5176960739326492,v2-backfill,8.0,4.0,1.0
20260524,823297,SD,ATH,0.6327270652227548,0.5310900026822781,v2-backfill,0.0,4.0,0.0
20260524,823459,PHI,CLE,0.432687523685978,0.5184685837603715,v2-backfill,0.0,1.0,0.0
20260524,823786,MIL,LAD,0.4617377936581743,0.5392563973602832,v2-backfill,1.0,5.0,0.0
20260524,824108,KC,SEA,0.4647612118926126,0.5061697199338001,v2-backfill,4.0,1.0,1.0
20260524,824676,CHC,HOU,0.5952907488784528,0.5723382780019062,v2-backfill,3.0,7.0,0.0
20260524,824759,BOS,MIN,0.5576192925133842,0.5005933709222885,v2-backfill,4.0,3.0,1.0
20260524,824839,BAL,DET,0.4315290270966049,0.4993720574656051,v2-backfill,0.0,2.0,0.0
20260524,824840,BAL,DET,0.6084591437872028,0.4936231696352668,v2-backfill,1.0,4.0,0.0
20260524,824921,ATL,WSH,0.5828704949286769,0.5393124371143836,v2-backfill,0.0,1.0,0.0
20260524,825081,AZ,COL,0.7119839931736717,0.6271772514217395,v2-backfill,7.0,0.0,1.0
20260525,822812,TOR,MIA,0.5444139717227319,0.5433159666984899,v2-backfill,1.0,2.0,0.0
20260525,822899,TEX,HOU,0.5910596373719424,0.5514367462493615,v2-backfill,0.0,4.0,0.0
20260525,823219,SF,AZ,0.5308692097496766,0.471436562093916,v2-backfill,2.0,4.0,0.0
20260525,823296,SD,PHI,0.3984890615624196,0.5234364563206532,v2-backfill,0.0,1.0,0.0
20260525,823625,NYM,CIN,0.5624928601986418,0.5178894611811066,v2-backfill,0.0,7.0,0.0
20260525,823784,MIL,STL,0.7019590945538448,0.5839695333609743,v2-backfill,3.0,0.0,1.0
20260525,823948,LAD,COL,0.7332151963053607,0.6443431845839367,v2-backfill,1.0,2.0,0.0
20260525,824107,KC,NYY,0.424771122778626,0.4583405258757554,v2-backfill,1.0,2.0,0.0
20260525,824437,CLE,WSH,0.6557099701874038,0.5429902502583492,v2-backfill,2.0,8.0,0.0
20260525,824598,CWS,MIN,0.4485202634182027,0.4929006695116584,v2-backfill,3.0,1.0,1.0
20260525,825005,ATH,SEA,0.4637865396000762,0.5227319406277966,v2-backfill,0.0,7.0,0.0
20260526,822811,TOR,MIA,0.5265763397065947,0.537101344840427,v2-backfill,2.0,1.0,1.0
20260526,822898,TEX,HOU,0.6173202762728944,0.5451474063273979,v2-backfill,9.0,4.0,1.0
20260526,823216,SF,AZ,0.5081248284032238,0.4660302259600541,v2-backfill,2.0,3.0,0.0
20260526,823294,SD,PHI,0.5104881852001352,0.5174203041316572,v2-backfill,2.0,4.0,0.0
20260526,823379,PIT,CHC,0.6889205432405875,0.5235439060087623,v2-backfill,8.0,1.0,1.0
20260526,823624,NYM,CIN,0.513929337205453,0.5119324118411835,v2-backfill,0.0,5.0,0.0
20260526,823785,MIL,STL,0.6947726265770726,0.5886165557720655,v2-backfill,6.0,0.0,1.0
20260526,823949,LAD,COL,0.6295011602771818,0.6375143998480577,v2-backfill,10.0,1.0,1.0
20260526,824106,KC,NYY,0.3463291524794032,0.4531051156193119,v2-backfill,1.0,10.0,0.0
20260526,824275,DET,LAA,0.5450981798338267,0.540582941811464,v2-backfill,5.0,4.0,1.0
20260526,824434,CLE,WSH,0.5327313203314612,0.5367787046761213,v2-backfill,1.0,4.0,0.0
20260526,824597,CWS,MIN,0.470318124375285,0.4987383918469154,v2-backfill,0.0,2.0,0.0
20260526,824837,BAL,TB,0.4657540685573872,0.4558493112058945,v2-backfill,6.0,1.0,1.0
20260526,825004,ATH,SEA,0.471573726320021,0.5167232081820918,v2-backfill,0.0,4.0,0.0
20260527,823217,SF,AZ,0.4553614278470954,0.4606937154578782,v2-backfill,2.0,0.0,1.0
20260527,823626,NYM,CIN,0.4869503050538577,0.5060405442993802,v2-backfill,3.0,1.0,1.0
20260527,823783,MIL,STL,0.6452373832011682,0.5931961849495412,v2-backfill,0.0,1.0,0.0
20260527,823947,LAD,COL,0.7828007587838129,0.6413630757601285,v2-backfill,3.0,1.0,1.0
20260527,824104,KC,NYY,0.4399765896704878,0.4479396797266327,v2-backfill,0.0,2.0,0.0
20260527,824270,DET,LAA,0.5783294674973681,0.5458326279534127,v2-backfill,3.0,0.0,1.0
20260527,824432,CLE,WSH,0.6206434435381529,0.530626969337747,v2-backfill,3.0,1.0,1.0
20260527,824596,CWS,MIN,0.5241543532658605,0.4929969092309593,v2-backfill,8.0,1.0,1.0
20260527,824756,BOS,ATL,0.4767000860232198,0.5064663000763843,v2-backfill,6.0,0.0,1.0
20260527,824836,BAL,TB,0.3823568210010782,0.4620717890864346,v2-backfill,8.0,0.0,1.0
20260527,825003,ATH,SEA,0.4514196311138324,0.5107787822640792,v2-backfill,0.0,5.0,0.0
20260528,822896,TEX,HOU,0.6269822573668707,0.5497625867034212,v2-backfill,1.0,5.0,0.0
20260528,823378,PIT,CHC,0.6572054103939333,0.5286811763617222,v2-backfill,0.0,1.0,0.0
20260528,824272,DET,LAA,0.5851533282810656,0.5510123339330927,v2-backfill,1.0,3.0,0.0
20260528,824595,CWS,MIN,0.6677323952384497,0.4988335421483466,v2-backfill,6.0,1.0,1.0
20260529,822732,WSH,SD,0.4824303712014479,0.5168537426860875,v2-backfill,5.0,4.0,1.0
20260529,822894,TEX,KC,0.5895037809909632,0.5346236599828349,v2-backfill,6.0,0.0,1.0
20260529,822978,TB,LAA,0.6202531513569061,0.5685588664076994,v2-backfill,1.0,2.0,0.0
20260529,823055,STL,CHC,0.4741395474748812,0.4932989268629713,v2-backfill,5.0,4.0,1.0
20260529,823135,SEA,AZ,0.5691401308537044,0.5029655042622563,v2-backfill,5.0,1.0,1.0
20260529,823377,PIT,MIN,0.5277920220464061,0.5410878161205711,v2-backfill,4.0,5.0,0.0
20260529,823623,NYM,MIA,0.5373885720929942,0.5496540973736442,v2-backfill,6.0,4.0,1.0
20260529,823946,LAD,PHI,0.4833935355965015,0.5525488282508563,v2-backfill,4.0,0.0,1.0
20260529,824191,HOU,MIL,0.4806448250512679,0.4429740525172788,v2-backfill,4.0,3.0,1.0
20260529,824353,COL,SF,0.4024235790802279,0.4609606140617816,v2-backfill,1.0,3.0,0.0
20260529,824433,CLE,BOS,0.5888569010697413,0.5402093022429217,v2-backfill,4.0,3.0,1.0
20260529,824515,CIN,ATL,0.5260774809793844,0.5288818692883779,v2-backfill,3.0,4.0,0.0
20260529,824594,CWS,DET,0.5099858491266458,0.5072790858052889,v2-backfill,1.0,2.0,0.0
20260529,824835,BAL,TOR,0.5583014877285342,0.4971160061621677,v2-backfill,5.0,0.0,1.0
20260529,825002,ATH,NYY,0.4112752183969284,0.4525301647826943,v2-backfill,1.0,7.0,0.0
20260530,822731,WSH,SD,0.514456744146982,0.5224075377986689,v2-backfill,1.0,3.0,0.0
20260530,822893,TEX,KC,0.566664674513554,0.5399516537419309,v2-backfill,3.0,0.0,1.0
20260530,822975,TB,LAA,0.5775950334529056,0.5621249776639106,v2-backfill,3.0,6.0,0.0
20260530,823132,SEA,AZ,0.6026970506196555,0.5086869859102314,v2-backfill,4.0,0.0,1.0
20260530,823375,PIT,MIN,0.5879572075138986,0.5348943586638244,v2-backfill,8.0,7.0,1.0
20260530,823622,NYM,MIA,0.5529221902459798,0.5547822983310442,v2-backfill,3.0,1.0,1.0
20260530,823945,LAD,PHI,0.4654977955730453,0.5576377091875322,v2-backfill,2.0,1.0,1.0
20260530,824190,HOU,MIL,0.5216822188529916,0.4493125560892552,v2-backfill,6.0,2.0,1.0
20260530,824352,COL,SF,0.4579139112419477,0.455690527313108,v2-backfill,5.0,0.0,1.0
20260530,824513,CIN,ATL,0.5181360597879208,0.5228092369659826,v2-backfill,2.0,3.0,0.0
20260530,824593,CWS,DET,0.4962613067642711,0.5014393298341254,v2-backfill,2.0,1.0,1.0
20260530,824833,BAL,TOR,0.4531521699493308,0.5029056074085974,v2-backfill,1.0,2.0,0.0
20260530,825000,ATH,NYY,0.419174445419374,0.4473724677594097,v2-backfill,2.0,1.0,1.0
20260531,822729,WSH,SD,0.5094668586594082,0.5164022304283542,v2-backfill,3.0,0.0,1.0
20260531,822895,TEX,KC,0.5796037419187708,0.5452096931803874,v2-backfill,6.0,0.0,1.0
20260531,822976,TB,LAA,0.669019371532457,0.5557432783911217,v2-backfill,3.0,1.0,1.0
20260531,823053,STL,CHC,0.5744916126570708,0.4991421297680797,v2-backfill,5.0,0.0,1.0
20260531,823133,SEA,AZ,0.5642639878303684,0.514340376245528,v2-backfill,1.0,0.0,1.0
20260531,823373,PIT,MIN,0.599439776497705,0.5402188221814805,v2-backfill,9.0,0.0,1.0
20260531,823621,NYM,MIA,0.6302140974018222,0.5598406661151805,v2-backfill,5.0,1.0,1.0
20260531,823944,LAD,PHI,0.6983164370417473,0.5626568499817061,v2-backfill,6.0,0.0,1.0
20260531,824187,HOU,MIL,0.2786693777362948,0.4555951631959523,v2-backfill,0.0,2.0,0.0
20260531,824354,COL,SF,0.5105504061018771,0.4619144950854382,v2-backfill,5.0,11.0,0.0
20260531,824430,CLE,BOS,0.5392687056411372,0.5449447895562741,v2-backfill,4.0,3.0,1.0
20260531,824512,CIN,ATL,0.5588636949431798,0.5167996892140936,v2-backfill,4.0,2.0,1.0
20260531,824592,CWS,DET,0.5896230870700102,0.5071787323173222,v2-backfill,0.0,1.0,0.0
20260531,824832,BAL,TOR,0.5558375788549285,0.4971157573350179,v2-backfill,6.0,0.0,1.0
20260531,825001,ATH,NYY,0.37552361028107,0.4536724389160495,v2-backfill,3.0,13.0,0.0
20260601,822730,WSH,MIA,0.5953899210861542,0.5569971799929765,v2-backfill,3.0,1.0,1.0
20260601,822974,TB,DET,0.5872518235288557,0.5387345959190276,v2-backfill,2.0,7.0,0.0
20260601,823050,STL,TEX,0.4242625143539671,0.5104127982065846,v2-backfill,0.0,2.0,0.0
20260601,823702,MIN,CWS,0.6448722679687885,0.5392495371251037,v2-backfill,9.0,4.0,1.0
20260601,823781,MIL,SF,0.5449272843463244,0.5941238311413565,v2-backfill,8.0,2.0,1.0
20260601,824027,LAA,COL,0.6363518097849679,0.5851078689058986,v2-backfill,6.0,3.0,1.0
20260601,824510,CIN,KC,0.4782336748542191,0.5501306765115803,v2-backfill,1.0,6.0,0.0
20260601,825078,AZ,LAD,0.4327218127389456,0.4930699038845161,v2-backfill,0.0,1.0,0.0
20260602,822728,WSH,MIA,0.4966306854814958,0.5620251411336991,v2-backfill,0.0,4.0,0.0
20260602,822971,TB,DET,0.5044505634369242,0.5325637947200809,v2-backfill,0.0,5.0,0.0
20260602,823129,SEA,NYM,0.6259635103812207,0.534229573612051,v2-backfill,7.0,2.0,1.0
20260602,823541,NYY,CLE,0.6842842464229252,0.5712775751327175,v2-backfill,4.0,5.0,0.0
20260602,823700,MIN,CWS,0.4648493009634153,0.5445168511586025,v2-backfill,6.0,3.0,1.0
20260602,823782,MIL,SF,0.6659430547670153,0.5986230151911928,v2-backfill,3.0,0.0,1.0
20260602,824026,LAA,COL,0.6893307427076736,0.5897384254408831,v2-backfill,2.0,8.0,0.0
20260602,824189,HOU,PIT,0.5130764499617566,0.4808336802721911,v2-backfill,4.0,2.0,1.0
20260602,824511,CIN,KC,0.5323770257162748,0.543853093687309,v2-backfill,1.0,3.0,0.0
20260602,824675,CHC,ATH,0.5248839472644911,0.5402844429875121,v2-backfill,1.0,2.0,0.0
20260602,824754,BOS,BAL,0.5265274715608478,0.5388576943977924,v2-backfill,2.0,4.0,0.0
20260602,824918,ATL,TOR,0.5043223104892077,0.5380361978601065,v2-backfill,3.0,2.0,1.0
20260602,825079,AZ,LAD,0.5802431937150263,0.4873954540868068,v2-backfill,2.0,4.0,0.0
20260603,822973,TB,DET,0.6182765147847933,0.5264538608761752,v2-backfill,2.0,6.0,0.0
20260603,823051,STL,TEX,0.4657464885341597,0.5044855953615089,v2-backfill,4.0,1.0,1.0
20260603,823130,SEA,NYM,0.5937775376931878,0.5395627020929401,v2-backfill,1.0,6.0,0.0
20260603,823456,PHI,SD,0.6717887684864955,0.5264208996770762,v2-backfill,1.0,0.0,1.0
20260603,823540,NYY,CLE,0.5966010337906413,0.564822425805687,v2-backfill,2.0,3.0,0.0
20260603,823701,MIN,CWS,0.6657497933644656,0.5497141822604121,v2-backfill,0.0,4.0,0.0
20260603,823780,MIL,SF,0.5050082503151029,0.6030560455445163,v2-backfill,0.0,1.0,0.0
20260603,824024,LAA,COL,0.5620491230676662,0.5831518699280365,v2-backfill,9.0,3.0,1.0
20260603,824188,HOU,PIT,0.3928021916276147,0.4868044723114053,v2-backfill,3.0,4.0,0.0
20260603,824671,CHC,ATH,0.5687402123864713,0.5340986853022678,v2-backfill,4.0,2.0,1.0
20260603,824755,BOS,BAL,0.5625120799403632,0.5326857003545016,v2-backfill,8.0,0.0,1.0
20260603,824917,ATL,TOR,0.5683953735143822,0.5433194996940741,v2-backfill,4.0,2.0,1.0
20260603,825077,AZ,LAD,0.4002340176231408,0.4817894939109933,v2-backfill,0.0,5.0,0.0
20260604,823457,PHI,SD,0.679413112766022,0.531854610032211,v2-backfill,3.0,0.0,1.0
20260604,823698,MIN,KC,0.4788163527381238,0.5366462197757759,v2-backfill,5.0,3.0,1.0
20260604,823779,MIL,SF,0.6025653659607184,0.5963894057728727,v2-backfill,3.0,6.0,0.0
20260604,824185,HOU,PIT,0.4964130353557043,0.4812057229024269,v2-backfill,0.0,1.0,0.0
20260604,824672,CHC,ATH,0.5787089452679937,0.5394335179625478,v2-backfill,0.0,1.0,0.0
20260604,824753,BOS,BAL,0.541474555570173,0.5380388912678814,v2-backfill,0.0,8.0,0.0
20260604,824919,ATL,TOR,0.6705448668560235,0.5485328203407245,v2-backfill,1.0,3.0,0.0
20260604,825076,AZ,LAD,0.453216242516504,0.4762525094689737,v2-backfill,0.0,2.0,0.0
20260605,822810,TOR,BAL,0.5725018100152546,0.5345732461040279,v2-backfill,3.0,1.0,1.0
20260605,822892,TEX,CLE,0.4546865932071357,0.5050106234872795,v2-backfill,0.0,2.0,0.0
20260605,823049,STL,CIN,0.525251368080417,0.5170796849296894,v2-backfill,4.0,3.0,1.0
20260605,823293,SD,NYM,0.5151187897300087,0.5073555745577351,v2-backfill,0.0,4.0,0.0
20260605,823455,PHI,CWS,0.6234317896595839,0.5536136071964098,v2-backfill,6.0,4.0,1.0
20260605,823538,NYY,BOS,0.6073447050978394,0.5959147466083041,v2-backfill,3.0,5.0,0.0
20260605,823699,MIN,KC,0.5773440661641245,0.5419477744430334,v2-backfill,1.0,2.0,0.0
20260605,823860,MIA,TB,0.441512580171316,0.4787501559244537,v2-backfill,0.0,4.0,0.0
20260605,824186,HOU,ATH,0.5260103650460088,0.50254590251284,v2-backfill,5.0,0.0,1.0
20260605,824271,DET,SEA,0.4236218222132316,0.5105285500423126,v2-backfill,3.0,1.0,1.0
20260605,824350,COL,MIL,0.3794794759966085,0.3857662163477737,v2-backfill,3.0,1.0,1.0
20260605,824673,CHC,SF,0.6394267254776792,0.5496593617840694,v2-backfill,0.0,9.0,0.0
20260605,824914,ATL,PIT,0.4758847265188637,0.5055217348340673,v2-backfill,6.0,3.0,1.0
20260605,825073,AZ,WSH,0.4833863410341482,0.5340768879768415,v2-backfill,1.0,7.0,0.0
20260606,822808,TOR,BAL,0.5201444730126309,0.5399018970348587,v2-backfill,6.0,1.0,1.0
20260606,822891,TEX,CLE,0.5475173669239463,0.4991966422527334,v2-backfill,0.0,5.0,0.0
20260606,823048,STL,CIN,0.5549223318685057,0.5226306856910298,v2-backfill,4.0,5.0,0.0
20260606,823454,PHI,CWS,0.5404285778623205,0.558687960183281,v2-backfill,1.0,6.0,0.0
20260606,823859,MIA,TB,0.439733400184882,0.4732510956942526,v2-backfill,2.0,0.0,1.0
